"","pVal","phase","peak.shape","period"
"0",0.00155893374824465,18,6,24
"1",4.08275174394447e-05,18,6,24
"2",0.00055469900395944,18,6,24
"3",5.53196566022714e-05,16,10,24
"4",0.000152573639789299,18,8,24
"5",4.45453555829435e-05,16,8,24
"6",2.69128189980283e-05,18,8,24
"7",1.77406573401751e-09,18,6,24
"8",1.0896662386282e-05,18,6,24
"9",0.000206560578493782,18,6,24
"10",2.56381672727961e-05,18,8,24
"11",3.03857545363238e-07,18,6,24
"12",0.000281822881043909,18,8,24
"13",2.48653778901723e-06,16,8,24
"14",4.20699810342251e-05,18,6,24
"15",9.19847944038761e-09,16,10,24
"16",0.00279887105272388,16,8,24
"17",4.39925595452309e-06,18,6,24
"18",0.000200394591076057,16,6,24
"19",2.85788926681865e-06,18,8,24
"20",2.38074632425328e-05,18,6,24
"21",6.87984288244642e-06,16,10,24
"22",0.000135380770080118,16,6,24
"23",3.52231061584244e-05,18,8,24
"24",6.57444101331095e-06,18,6,24
"25",0.00151145327449314,16,8,24
"26",0.00295807040270534,18,6,24
"27",3.05028257732543e-05,18,10,24
"28",0.000195611728069575,18,6,24
"29",0.000917269775806323,16,10,24
"30",3.82661996605228e-06,16,8,24
"31",0.000128370196545659,16,6,24
"32",4.18638873091713e-06,18,6,24
"33",1.30162105022712e-06,16,8,24
"34",0.000827204897302182,18,6,24
"35",6.57705324557316e-05,16,8,24
"36",1.77838652621739e-05,18,6,24
"37",0.000463112980606292,18,8,24
"38",0.000142038840739796,16,8,24
"39",2.15523234261865e-05,16,10,24
"40",0.000135710619034156,18,6,24
"41",0.000342380651867636,16,8,24
"42",0.000212618421402034,18,8,24
"43",1.7228119472731e-05,18,6,24
"44",0.000449408631722097,18,8,24
"45",0.000110358556216279,16,8,24
"46",0.00075060722537034,18,6,24
"47",0.0005895408929792,18,6,24
"48",1.36890199141559e-05,16,10,24
"49",0.000227281760809071,18,8,24
"50",2.69621503261332e-06,16,10,24
"51",1.6672373683288e-05,18,6,24
"52",2.88740844463996e-05,16,8,24
"53",0.000932206023234606,18,6,24
"54",0.000117712962647858,14,12,24
"55",5.34608064855546e-07,18,6,24
"56",6.55735065711044e-05,16,10,24
"57",0.000194228603658332,18,6,24
"58",4.18638873091713e-06,18,6,24
"59",8.04909716997204e-06,16,10,24
"60",3.41376613397703e-05,18,6,24
"61",0.000458816900947704,18,6,24
"62",3.45680045519769e-05,18,8,24
"63",0.00134094774467725,18,6,24
"64",0.00739341388476757,18,6,24
"65",2.98431517767466e-07,18,6,24
"66",5.79964141798007e-05,16,10,24
"67",1.75476330082474e-05,18,8,24
"68",0.000386787818360974,18,8,24
"69",3.82215882681525e-08,16,10,24
"70",8.96478398741419e-06,18,8,24
"71",1.6953898531743e-05,18,8,24
"72",0.00471870144001398,16,8,24
"73",0.000791458672185747,18,8,24
"74",1.61166278938451e-05,18,6,24
"75",0.000315148677891422,18,6,24
"76",1.03607609574484e-05,18,6,24
"77",0.00157813503660313,18,8,24
"78",2.58348329760274e-06,18,6,24
"79",1.15092855231691e-06,18,8,24
"80",1.52339378111314e-05,18,8,24
"81",8.2130499356052e-05,16,10,24
