"","pVal","phase","peak.shape","period"
"0",1.45082391865768e-05,4,16,24
"1",1.08017076362802e-05,4,14,24
"2",8.97692798990764e-07,6,12,24
"3",9.74494454437234e-08,6,10,24
"4",0.000543955808542554,6,8,24
"5",0.00938325103909838,6,12,24
"6",2.95979563765171e-05,4,14,24
"7",3.22835749058402e-08,2,16,24
"8",0.000192709759533948,6,12,24
"9",0.0104719425366659,6,16,24
"10",2.04470761058525e-08,4,16,24
"11",0.00122960949102374,8,6,24
"12",4.39005196900246e-06,4,18,24
"13",4.93405044182254e-07,2,18,24
"14",2.25149610495974e-06,2,18,24
"15",0.00163644003252312,6,14,24
"16",3.06822811717497e-06,4,16,24
"17",2.29843682099067e-08,4,18,24
"18",0.00094674014906173,2,18,24
"19",1.10955069124827e-05,4,18,24
"20",4.23992700955558e-05,4,18,24
"21",0.000170801984792333,6,14,24
"22",8.77372075116738e-10,6,16,24
"23",6.80120492492495e-05,4,18,24
"24",4.09738183773563e-06,4,18,24
"25",3.18558835375044e-05,2,18,24
"26",0.00295868151536683,4,18,24
"27",7.95166112958607e-05,6,14,24
"28",1.57287677948196e-07,4,16,24
"29",9.46935887365088e-05,4,16,24
"30",0.00031740856942087,2,18,24
"31",3.65784414838745e-08,6,10,24
"32",0.000317434460139343,2,18,24
"33",0.000167857122985569,4,18,24
"34",5.4274699778498e-05,8,6,24
"35",4.14186338812746e-08,6,16,24
"36",4.31419338951142e-06,6,14,24
"37",1.55608821044022e-05,6,6,24
"38",0.0019966975218261,4,16,24
"39",0.000152886701956256,4,18,24
"40",3.12186455570325e-05,6,16,24
"41",1.20127880751727e-05,2,18,24
"42",1.10638450344173e-06,4,14,24
"43",5.42164084519837e-06,4,16,24
"44",3.59077119596306e-06,6,14,24
"45",0.000111237791556326,4,14,24
"46",1.90515581274133e-05,4,18,24
"47",1.12650058532249e-06,4,14,24
"48",0.000227982673118565,4,16,24
"49",0.0115322312336557,4,8,24
"50",2.95828893626319e-07,4,16,24
"51",0.000307137294626455,4,14,24
"52",6.66525675253926e-06,6,14,24
"53",6.12157212018771e-07,4,14,24
"54",0.000658617698070448,6,8,24
"55",0.00025445278868602,4,16,24
"56",1.57287677948196e-07,4,16,24
"57",0.000196032341594878,6,8,24
"58",8.62661873990073e-08,4,18,24
"59",1.79884805512763e-06,4,16,24
"60",8.1714974836466e-08,4,16,24
"61",0.00076383311724765,4,18,24
"62",4.02865754141575e-09,6,14,24
"63",5.24921332240313e-08,2,18,24
"64",0.0189954521284374,4,18,24
"65",9.77404321942766e-07,4,14,24
"66",0.00230733372801517,4,10,24
"67",0.000151716454690922,4,16,24
"68",2.99340207675243e-05,2,18,24
"69",1.91289652167309e-07,4,12,24
"70",0.000148362930455152,4,16,24
"71",1.99440779492467e-08,4,14,24
"72",0.000234879497248634,4,16,24
"73",1.16486792492837e-08,4,18,24
"74",2.47861989768759e-06,4,18,24
"75",0.000116838061809735,4,16,24
"76",1.45082391865768e-05,4,16,24
"77",2.65055370986202e-05,4,16,24
"78",0.000151293959281409,6,10,24
"79",1.01726382667423e-06,4,16,24
"80",4.57903754945702e-05,4,14,24
"81",0.0490164676818834,4,18,24
"82",4.14483345337868e-06,4,18,24
"83",2.8211024461709e-07,4,14,24
"84",7.09874802047384e-06,2,18,24
"85",1.11567950186747e-10,4,14,24
"86",1.34729210310172e-05,4,12,24
"87",5.89106717855259e-05,6,8,24
"88",9.63382959145656e-09,4,16,24
"89",2.09311451731875e-05,6,8,24
"90",0.00114512761922345,4,10,24
"91",6.97111085881397e-07,2,16,24
"92",2.48038639962258e-05,4,16,24
"93",0.000113878617228565,2,18,24
"94",4.57903754945702e-05,4,14,24
"95",1.02841608643572e-09,4,18,24
"96",1.33776664330686e-05,4,12,24
"97",8.26206632562531e-07,4,16,24
"98",3.15376290229273e-05,2,18,24
"99",3.04685568526586e-05,6,14,24
"100",9.86216180520525e-07,4,14,24
"101",1.69105029708736e-07,4,14,24
"102",4.02421430491892e-06,4,18,24
"103",1.57287677948196e-07,4,16,24
"104",9.74967530918478e-05,4,18,24
"105",7.41814652275761e-05,6,8,24
"106",6.23305080637739e-05,4,14,24
