test,period,p,q,amplitude,p(amplitude),q(amplitude),CI(amplitude),acrophase,p(acrophase),q(acrophase),CI(acrophase),acrophase[h]
0.0,24.0,6.210766874754157e-10,7.265254548707492e-09,1.099834919576977,6.921781731050314e-30,8.095651147427268e-29,"[0.910011849341287, 1.289657989812667]",-2.3482153591415953,7.457909668862039e-157,6.423694805221395e-156,"[-2.52070179147907, -2.1757289268041204]",8.969521964440684
1.0,24.0,1.5220848352572435e-07,3.727859013610687e-07,1.0719108558992283,7.397709860394265e-17,1.810944886265426e-16,"[0.8200186807815857, 1.323803031016871]",-2.435028588170463,1.2717579116606444e-90,3.0815553953492716e-90,"[-2.6714456267077566, -2.1986115496331693]",9.3011240730578
2.0,24.0,3.912227212958099e-10,5.503361553254374e-09,1.1196301503852764,2.6280387632024483e-31,3.706683728071154e-30,"[0.9310794204710758, 1.3081808802994768]",-2.504908270407153,1.0006286038687793e-182,1.5958988897428697e-181,"[-2.6752217552991557, -2.3345947855151503]",9.568044797449643
3.0,24.0,1.2381617436298556e-07,3.1125232368774654e-07,0.8872979011968143,3.056427009981484e-17,7.685257757056787e-17,"[0.6813537936787445, 1.093242008714884]",-2.5297410375944036,1.1053166869932289e-98,2.9569734804527256e-98,"[-2.7649003835641, -2.2945816916247073]",9.66289898101367
4.0,24.0,8.979757713870785e-08,2.3568917884175289e-07,1.0664951258537614,7.579726660536048e-18,1.9894295696945006e-17,"[0.8236012561270586, 1.3093889955804643]",-2.3322796251118265,6.275987801692107e-90,1.509739668436879e-89,"[-2.5596108293011257, -2.1049484209225273]",8.908651944217434
5.0,24.0,2.795200597471556e-10,4.658667662452593e-09,0.8990815076680008,2.2645229962016927e-32,3.774204993669488e-31,"[0.7503217297072459, 1.0478412856287558]",-2.3708372244811984,3.705483255376295e-173,4.7445368186636296e-172,"[-2.5364811676282293, -2.2051932813341675]",9.055931125018853
6.0,24.0,1.6338062096154062e-10,3.5672624664091837e-09,0.9452133740263347,3.783239974250368e-34,8.260349288756262e-33,"[0.7931626421310611, 1.0972641059216082]",-2.46074602925633,2.1187306289946662e-194,4.605936149988405e-193,"[-2.6228994498444003, -2.29859260866826]",9.399357461997567
7.0,24.0,8.281833415610534e-08,2.2073116779345773e-07,1.1358187589866355,5.228328790505473e-18,1.3938493176500863e-17,"[0.8784074694050386, 1.3932300485682325]",-2.6012056888690203,3.7441785013635505e-108,1.1606256978808278e-107,"[-2.8319765149439475, -2.370434862794093]",9.93587384117432
8.0,24.0,6.811932557288702e-08,1.8791538089072283e-07,0.9767641310760565,2.197961317067412e-18,6.0602049396315304e-18,"[0.7578889816599292, 1.1956392804921838]",-2.421950226063562,1.2835530143130674e-98,3.4310425402648157e-98,"[-2.647165149054376, -2.1967353030727477]",9.251168409613182
9.0,24.0,4.332654301006398e-08,1.2975903866446238e-07,0.972252592832055,2.7098221535058926e-19,8.1156698218205835e-19,"[0.7600478448296485, 1.1844573408344614]",-2.4201054555437023,1.0217770392133505e-103,2.9522595758837056e-103,"[-2.639439115372818, -2.2007717957145867]",9.244121905282642
