"","pVal","phase","peak.shape","period"
"0",6.20916305838334e-05,2,12,24
"1",3.69466755342979e-06,2,10,24
"2",1.22614107032844e-06,2,12,24
"3",1.32210723184403e-06,24,12,24
"4",0.000280102886208177,24,18,24
"5",1.98563171621177e-07,2,12,24
"6",2.28919352004761e-06,2,14,24
"7",2.71905835659333e-05,2,12,24
"8",4.11405267197133e-05,24,14,24
"9",0.000893030134799584,22,18,24
"10",5.61077255999356e-05,2,12,24
"11",2.15330366148476e-06,2,12,24
"12",6.61912674087611e-07,2,12,24
"13",1.23960400368879e-09,2,12,24
"14",5.36703054976153e-08,2,12,24
"15",4.21325393529735e-06,24,12,24
"16",1.31598138374192e-07,24,16,24
"17",4.88522533163482e-07,2,10,24
"18",2.42656350185765e-06,24,12,24
"19",1.64802503019581e-05,2,14,24
"20",9.32161215425179e-05,24,12,24
"21",9.24227117003355e-09,2,12,24
"22",1.72136483313944e-06,24,14,24
"23",1.9103242508282e-07,4,10,24
"24",1.64698838303958e-05,2,10,24
"25",1.27654587145468e-07,2,10,24
"26",0.00873840321503535,2,6,24
"27",7.30416833990413e-08,2,10,24
"28",2.64457900945908e-08,2,12,24
"29",0.000290382088631246,2,14,24
"30",3.21877225098743e-05,2,14,24
"31",0.000291364886180952,4,10,24
"32",2.20165290659074e-06,22,16,24
"33",1.48105915282767e-06,2,10,24
"34",1.03009280621538e-07,2,12,24
"35",8.10456339890351e-05,6,8,24
"36",4.2109570598755e-09,2,10,24
"37",0.0040534400781129,2,8,24
"38",2.73247509278757e-05,24,16,24
"39",0.000189915959383066,24,16,24
"40",0.000431897126852408,2,14,24
"41",1.73823111879345e-05,6,8,24
"42",5.69154049498991e-08,4,6,24
"43",1.06151122282054e-06,24,12,24
"44",5.35512879549467e-06,24,14,24
"45",1.79416139938916e-06,24,14,24
"46",6.15945675553904e-07,24,12,24
"47",7.24840589400605e-06,2,12,24
"48",0.000369112870082447,2,14,24
"49",4.42051162491952e-06,2,14,24
"50",8.37879647561219e-06,2,14,24
"51",4.90738889213698e-05,2,14,24
"52",0.000427291194532023,2,14,24
"53",6.2756729207379e-07,4,12,24
"54",4.29040907987315e-09,2,14,24
"55",0.00184152198795829,2,14,24
"56",1.02592002169224e-07,2,12,24
"57",3.29664466523255e-05,4,10,24
"58",2.41912756474569e-06,24,16,24
"59",4.51967240331897e-06,24,12,24
"60",0.00334262796266383,2,6,24
"61",1.30162105022712e-06,4,8,24
"62",5.64105859206233e-05,24,18,24
"63",7.03294552850573e-05,4,10,24
"64",0.000598540488039955,24,14,24
"65",4.36646316930816e-06,24,12,24
"66",6.31499071615588e-07,2,16,24
"67",1.36416073365373e-09,2,14,24
"68",8.52841784124812e-06,24,14,24
"69",1.33182551365005e-07,4,12,24
"70",3.46532603531443e-08,4,10,24
"71",7.52128751948207e-06,2,10,24
"72",4.14786790901057e-05,2,16,24
"73",0.00120142643594299,2,16,24
"74",3.42241354744195e-09,4,10,24
"75",0.000248567971294643,24,18,24
"76",1.8793619138792e-05,2,10,24
"77",0.000278117558983459,2,12,24
"78",1.43554311979184e-07,4,10,24
"79",9.21173838041603e-07,24,14,24
"80",0.000434533418168158,22,16,24
"81",7.67366907462352e-06,2,12,24
"82",7.14815258141726e-08,24,14,24
"83",5.02662500353634e-07,2,14,24
"84",8.7386631507663e-07,2,10,24
"85",0.00184305724964496,24,16,24
"86",7.76458218439949e-06,24,16,24
"87",0.000384161165026128,6,6,24
"88",3.13778651680023e-06,24,18,24
"89",1.91596042792364e-07,2,12,24
"90",6.04336350386476e-05,24,16,24
"91",3.42674791641377e-11,24,14,24
"92",0.000114802867573241,2,12,24
"93",0.000625334982380476,2,14,24
"94",2.90483479887184e-09,2,10,24
"95",8.2130499356052e-05,2,14,24
"96",0.00748327399036227,2,14,24
"97",1.00034933382261e-05,22,18,24
"98",1.58387549991236e-05,22,18,24
"99",0.000523811003531826,4,12,24
"100",1.0495285195402e-07,4,10,24
"101",0.00016227934361409,2,12,24
"102",3.52424560594299e-06,2,12,24
"103",2.63659877374239e-05,24,16,24
"104",3.58832279877831e-06,2,12,24
"105",9.85242000313829e-05,2,12,24
"106",2.02223862425658e-06,24,16,24
"107",8.10236757000388e-05,22,18,24
"108",8.93654344970222e-06,2,18,24
"109",3.22835749058402e-08,2,16,24
"110",2.89534304071197e-08,4,8,24
"111",7.43697140062966e-08,2,14,24
"112",8.5853532709283e-07,2,10,24
"113",1.72479553191146e-08,24,14,24
"114",1.24798213978672e-06,4,8,24
"115",0.00869974960065387,4,8,24
"116",1.32210723184403e-06,4,12,24
"117",4.3698610998708e-09,2,14,24
"118",5.33647415549635e-10,2,12,24
"119",5.07813937503805e-06,24,14,24
"120",3.59367144402978e-08,24,14,24
"121",2.31558954254386e-05,2,14,24
"122",8.94845644421659e-06,6,6,24
"123",1.70568356824962e-05,2,12,24
"124",5.49440870882986e-06,22,18,24
"125",7.18513934557526e-07,4,12,24
"126",0.0011229350342461,4,8,24
"127",0.00016209126797807,24,14,24
"128",2.07905181108873e-06,2,12,24
"129",5.55272547170437e-07,2,14,24
"130",0.0100220578079769,2,14,24
"131",9.57980213961821e-08,2,14,24
"132",1.38898556634862e-07,2,14,24
"133",0.000114106841373919,4,12,24
"134",0.00012086696049283,2,10,24
"135",0.000199137674309324,24,14,24
"136",4.11458755498813e-06,24,16,24
"137",2.13792846573004e-07,24,16,24
"138",2.12962440614215e-05,4,12,24
"139",1.40808379180726e-05,2,10,24
"140",1.12048406853279e-06,2,14,24
"141",0.000130054775156077,2,14,24
"142",2.05771649485757e-06,4,14,24
"143",0.000348183713763698,22,16,24
"144",0.000398275348618648,2,12,24
"145",1.95079607206771e-07,2,12,24
"146",4.69116306410076e-07,22,16,24
"147",1.06481220307108e-05,2,10,24
"148",1.02452238407353e-07,4,12,24
"149",0.00107195708099742,4,6,24
"150",0.000122290588351863,2,14,24
"151",5.33647415549635e-10,2,12,24
"152",1.75210349087408e-06,24,14,24
"153",8.83425000758879e-06,24,14,24
"154",9.08814544964326e-07,2,10,24
"155",2.67896210261747e-07,2,10,24
"156",0.000220168466189876,4,10,24
"157",2.21025581245976e-06,24,12,24
"158",2.07905181108873e-06,2,12,24
"159",7.18513934557526e-07,4,12,24
"160",7.56977446135519e-08,2,10,24
"161",5.59262269631938e-05,24,18,24
"162",1.70568356824962e-05,2,12,24
"163",3.32125425377236e-09,24,16,24
"164",1.3637312833241e-07,2,14,24
"165",2.39348350310595e-08,2,14,24
"166",1.00760002130488e-07,2,12,24
"167",0.00299098062048879,24,14,24
"168",8.60682416569722e-07,2,12,24
"169",2.42235219982047e-05,4,10,24
"170",4.5287651398661e-09,2,10,24
"171",6.49970064194333e-06,24,16,24
"172",7.44641713995982e-07,24,12,24
"173",3.93233706926576e-08,4,10,24
"174",5.86564625909064e-05,24,14,24
"175",1.8826848679698e-08,2,14,24
"176",8.43204339109029e-07,2,10,24
"177",1.53491584929413e-06,2,14,24
"178",1.19530453165523e-05,2,10,24
"179",4.97518081302898e-05,4,10,24
"180",1.35634573653335e-05,2,12,24
"181",1.72136483313944e-06,24,14,24
"182",6.73072772575142e-07,2,10,24
"183",2.14205151819787e-06,2,12,24
"184",1.38393222874888e-10,24,12,24
"185",1.53491584929413e-06,2,14,24
"186",0.000463112980606292,2,12,24
"187",1.27036122734861e-05,6,6,24
"188",9.94771725891555e-08,4,8,24
"189",1.79545638763118e-05,2,12,24
"190",1.52830092096807e-05,4,6,24
"191",2.28028336754041e-06,4,8,24
"192",1.86396105514737e-07,2,10,24
"193",4.4888885328326e-05,2,12,24
"194",1.90515581274133e-05,24,14,24
"195",3.65619509374035e-06,4,10,24
"196",1.77578061423875e-09,24,16,24
"197",4.96270324018962e-08,2,10,24
"198",3.09619848347665e-06,4,10,24
"199",2.16233767611591e-06,24,16,24
"200",4.99661414472129e-05,2,10,24
"201",9.16896810281466e-06,4,8,24
"202",7.65323993210456e-06,2,14,24
"203",5.19334252794604e-07,24,14,24
"204",8.43204339109029e-07,2,10,24
"205",0.00102992406007244,24,12,24
"206",8.43204339109029e-07,2,14,24
