test,period,p,q,amplitude,p(amplitude),q(amplitude),CI(amplitude),acrophase,p(acrophase),q(acrophase),CI(acrophase),acrophase[h]
0.0,24.0,0.05266830551403863,0.14858598967269276,0.8282691223633657,0.00942472182272049,0.02656347751612314,"[0.2029914754039367, 1.4535467693227946]",0.7826185255903688,0.042210416428666006,0.05628806031292973,"[0.027536222653030795, 1.537700828527707]",21.010617434328044
1.0,24.0,0.005714773769518132,0.04713645362615144,1.2639009725711974,0.0002838345727080513,0.0023438032428410513,"[0.5814058935505227, 1.9463960515918721]",1.2040027731270593,6.89972884635198e-06,4.429751248134993e-05,"[0.6792242944538998, 1.7287812518002188]",19.40104817185149
2.0,24.0,0.015130535486744062,0.07232569544332726,1.0095012673102608,0.0014071071924410664,0.006733083209658231,"[0.38987430428266334, 1.6291282303378583]",1.2262138070758075,5.494334840443754e-05,0.00023310712093524625,"[0.6303758489818387, 1.8220517651697763]",19.316208271592483
3.0,24.0,0.012787346445428126,0.06653980424336854,0.8785903199927856,0.0010809103528914379,0.005615118716319158,"[0.3517533691774217, 1.4054272708081494]",0.6987441997166126,0.023280543338513038,0.03367646946117899,"[0.09511497488616127, 1.302373424547064]",21.330993759799455
4.0,24.0,0.004031104684610729,0.04126002747810368,1.051993985741779,0.00015610620610454905,0.0015961779765291315,"[0.5066914001343433, 1.5972965713492147]",0.6678850069179205,0.01231961258797207,0.01956425692865185,"[0.1448699938202298, 1.1909000200156112]",21.448867193569157
5.0,24.0,0.002176578714501335,0.033537422411422727,1.0250864848916008,5.167561772636636e-05,0.0007962344796050286,"[0.5287490010185889, 1.5214239687646127]",0.7857134299298174,0.001469808891945368,0.003292582643246792,"[0.30153433429277166, 1.2698925255668632]",20.998795770551567
6.0,24.0,0.016798511348686946,0.07580221170979531,0.9402863428522444,0.0016552601916806776,0.007476333295757351,"[0.3544841840301174, 1.5260885016743715]",1.467072618288653,1.6471603283857686e-06,1.4090336427594256e-05,"[0.8670914633328247, 2.0670537732444814]",18.396195382190196
7.0,24.0,0.0023184180319525643,0.03463868386917574,1.224798178988659,5.7967132396891216e-05,0.0008664743258130226,"[0.6277830107848815, 1.8218133471924367]",0.924008276770949,0.0001735519331330395,0.0005881122776450001,"[0.441672848538141, 1.406343705003757]",20.470548367057905
8.0,24.0,0.0036015723804536694,0.039526509027062035,1.2895980720554154,0.00012683779575700446,0.0013953568437469548,"[0.6300929865936072, 1.9491031575172237]",1.386811126066883,3.603312061564623e-08,6.702221877860154e-07,"[0.893442423841301, 1.8801798282924649]",18.70277169963883
9.0,24.0,0.04318479225187629,0.13023158097670776,0.8765511273836903,0.007024242617456759,0.021175806859013917,"[0.23923493329120782, 1.5138673214761729]",1.0851595635024918,0.0027948535335733174,0.005646168754693571,"[0.3736983645564159, 1.7966207624485677]",19.854995794203237
10.0,24.0,0.022319918024534823,0.08766660653784299,1.023535732824659,0.002591774610729391,0.010187982428504236,"[0.3575940393453412, 1.689477426303977]",1.0640250405250233,0.0010710725101586965,0.002545447941201396,"[0.42649869324209067, 1.701551387807956]",19.935723725445317
11.0,24.0,0.0021342275843647405,0.03339949271306323,1.1597131867261545,4.921964442431407e-05,0.0007714677809453617,"[0.5997656550358885, 1.7196607184164205]",1.4892930353104816,3.3977185216556523e-10,1.5444175098434783e-08,"[1.0244496969262595, 1.9541363736947037]",18.311319641232103
12.0,24.0,0.0030852414717854864,0.03831294355126077,1.2839634238035276,9.692788661240348e-05,0.001206178013111088,"[0.6383961519969885, 1.9295306956100666]",1.0888870152535244,1.4325305049385712e-05,7.914533176456195e-05,"[0.5970063205779199, 1.5807677099291289]",19.840757977291716
13.0,24.0,0.0024357444065375186,0.03529095857330356,1.352822994720428,6.313051763501584e-05,0.0009144759960221712,"[0.6900833256383294, 2.015562663802527]",1.159557075392148,1.915097304078235e-06,1.586783327778571e-05,"[0.6823200549914394, 1.6367940957928566]",19.570818231699793
14.0,24.0,0.3225227038379351,0.5079729862530148,0.5946469805978112,0.12276185890822923,0.1933562118573464,"[-0.16055205434174524, 1.3498460155373677]",1.1529887562223786,0.06786536434085684,0.08581861955090649,"[-0.08465665153744184, 2.390634163982199]",19.595907362827973
