auc,precision,recall,f1,accuracy,model,mcc
1.0,1.0,1.0,1.0,1.0,ARS,1.0
1.0,1.0,1.0,1.0,1.0,JTK,1.0
1.0,1.0,1.0,1.0,1.0,LS,1.0
1.0,1.0,1.0,1.0,1.0,meta2d,1.0
0.9001999999999999,0.9002,0.9002,0.9001999999999999,0.9002,Cosinor,0.8004
0.9995999999999999,0.9992006394884093,1.0,0.9996001599360256,0.9996,Cosinor1,0.9992003197441536
1.0,1.0,1.0,1.0,1.0,Cosinor1(q),1.0
1.0,1.0,1.0,1.0,1.0,Rain,1.0
