CycID,ARS_qvalue,JTK_qvalue,LS_qvalue,meta2d_qvalue,Cosinor_qvalue,Cosinor1_qvalue,Cosinor1_qvalue(q),Rain_qvalue
0,0.00012618499397789643,0.0015784202739406378,0.052447551347670186,3.065970138846694e-07,0.0001767815681752,6.606534109590534e-08,0.0001767815681752,0.00011832962362747983
1,4.212619008672425e-05,0.0005340268908908927,0.04941384912217123,2.792498555625012e-08,0.000117557443833,1.9741398342047368e-08,0.0001175574438331,7.372644870711686e-06
2,3.1616538365142265e-06,0.00017875940962071724,0.036118783346553066,1.0499317464823184e-10,9.671443694938994e-06,4.9221747872453805e-14,5.911857236161609e-06,3.878570580009902e-06
3,7.947019107773665e-05,0.00022345462796396345,0.047419226448639544,1.8136299845266166e-08,1.2763024365785385e-05,3.3546881003629246e-08,0.0001403006630361,2.3003151176816353e-06
4,6.23056676337024e-05,0.013699369385253598,0.07200827247226795,1.8167452851535338e-06,3.234156645211881e-06,3.012675491297348e-07,0.0003096935441851,0.0004392046762312073
5,1.0151741463539084e-05,0.0012712786562817848,0.036118783346553066,5.964293414791912e-09,5.492206100783363e-05,1.8721633919112025e-11,1.785277787014358e-05,1.0910263568965822e-05
6,4.188698695614154e-06,0.0005340268908908927,0.036118783346553066,5.427042830724693e-10,1.842720358494313e-05,5.3916948818574944e-11,2.27254984927746e-05,1.2146107526720665e-05
7,1.0063127954213966e-05,0.0003477717835568716,0.036118783346553066,1.5028849990130054e-09,6.332399926977731e-06,9.806437742989658e-11,2.642926581499991e-05,3.8024939936809994e-06
8,6.157242913678787e-06,9.502242349430256e-05,0.036118783346553066,1.372532760372857e-10,6.275276943781355e-07,2.4341710130610504e-13,7.559706539608505e-06,6.050587877979899e-07
9,0.00016423091145849255,0.0024493906891364416,0.060486394273814165,7.542203387945256e-07,0.0001016916009695,1.363246796731153e-07,0.0002292990230982,5.58776250541415e-05
10,5.301800415382376e-06,5.209906342718918e-05,0.036118783346553066,5.0833629828581096e-11,6.702215858886834e-05,9.362814485658649e-13,9.671443694459457e-06,6.384681258267832e-07
11,5.46836677252081e-05,0.003029203645910675,0.04482816105133084,1.969188084481934e-07,1.7492557182399006e-05,4.769210689893671e-09,7.472270778940108e-05,0.0002153482018689315
12,6.865150140922514e-06,0.000276880841919644,0.036118783346553066,6.041516720982983e-10,0.0001185071968791,1.2049423891909327e-11,1.6190107426141034e-05,2.3359522421986938e-05
13,9.526834869102738e-05,0.011114914263252926,0.05793595346819895,1.806580485447423e-06,5.453000182872345e-05,1.4368328971457157e-07,0.0002338171209222,0.00093030958966253
14,1.1014017938422917e-06,4.442353206857288e-05,0.036118783346553066,2.7525874300189242e-12,0.0010268035373702,4.1512894362798514e-18,1.816936683541135e-06,2.8041406570943587e-07
15,0.0001901717447623583,0.007231240802520593,0.06308896075655111,2.6755901834287252e-06,2.50426140380506e-05,1.8692532765203602e-07,0.000258256130173,0.0008203652401560922
