"CycID","filter_type","ar_method","period_number","period","amplitude","phase","mean","R_square","R2_adjust","coef_var","pvalue","fdr_BH"
"0","0","burg","1","23.4823529411765","1.11390566320443","0.849315043726999","0.113846574990128","0.686315090851584","0.657798280929001","8.78039259865028","2.89354263771635e-06","1.46837127976191e-05"
"1","1","yule-walker","1","25.2658227848101","1.00668690229438","24.1151117393581","0.138807012006919","0.67353679196768","0.643858318510196","6.21594329497119","4.48927989693537e-06","2.01132611869864e-05"
"2","0","yule-walker","1","24.641975308642","0.935379709675929","24.1075926331018","0.0379011921506109","0.621734601260487","0.587346837738713","22.7325645910299","2.26862536434336e-05","7.00625498561878e-05"
"3","0","burg","1","23.4823529411765","0.766394479199657","23.3632419103406","0.0721467837035249","0.698106593967695","0.670661738873849","9.61053898281687","1.89840950537423e-06","1.09988963231415e-05"
"4","0","burg","1","22.9425287356322","0.865901132365898","1.73924806535982","-0.016184243616963","0.65275938850278","0.621192060184851","-49.4077961333835","8.84984441951175e-06","3.31082843977245e-05"
"5","1","burg","1","24.0481927710843","1.09000755168697","0.0341761106962507","0.184430538074768","0.593909022903079","0.556991661348814","5.55413175245121","4.9528678496058e-05","0.000134661986123051"
"6","1","yule-walker","1","24.0481927710843","0.817108045662828","0.117828643972064","0.229136948919709","0.570144685714175","0.531066929870009","3.45603672024703","9.25859960294595e-05","0.000230313422958854"
"7","1","burg","1","22.4269662921348","1.09445390434735","2.19159686789207","0.0862201448924845","0.682617615000111","0.653764670909212","11.2973589878561","3.29163000878374e-06","1.60332684305102e-05"
"8","0","burg","1","23.2093023255814","1.01728873008504","0.760718977865083","0.0713292202599937","0.623045977470566","0.58877742996789","13.1451605524591","2.1835955621663e-05","6.78876012635959e-05"
"9","1","burg","1","22.4269662921348","0.68144748739323","0.897387214289385","-0.0280870148610444","0.532254268632825","0.489731929417627","-24.1761458353729","0.000234481271883524","0.00053158302399348"
"10","0","yule-walker","1","25.5897435897436","1.05978392516507","24.3834404953312","0.336483352503414","0.664857987523423","0.634390531843734","2.71162118179972","5.99125225209107e-06","2.47782485105245e-05"
"11","0","burg","1","23.7619047619048","1.09326090003157","0.891962460328985","-0.0339633830608816","0.66192619541269","0.63119221317748","-28.9347864883639","6.59366277211415e-06","2.66518301217225e-05"
"12","0","burg","1","23.7619047619048","1.24413528764837","0.791947584996366","-0.0411977061925544","0.704406318791129","0.677534165953959","-25.9773011803629","1.50538161181046e-06","9.39688896261211e-06"
"13","0","yule-walker","1","25.5897435897436","1.40875605200793","24.1714565469273","0.0313909936962418","0.805798323105001","0.788143625205456","34.9023531143932","1.48177660141968e-08","6.59693577298154e-07"
"14","0","burg","1","24.0481927710843","1.12987941174994","0.367655349796387","0.167675980013857","0.814036477911652","0.797130703176347","5.38445237839004","9.19825393630447e-09","5.28635283695659e-07"
"15","0","burg","1","23.7619047619048","1.04384792540771","23.5766014761482","-0.0769808975428314","0.693882720456135","0.666053876861238","-12.8355824099878","2.21190411320293e-06","1.22204647138283e-05"
"16","0","yule-walker","1","23.2093023255814","0.863361940644384","1.02232600269147","0.0858435162037318","0.692891646210143","0.66497270495652","8.78347543846941","2.29196473133797e-06","1.25381002808423e-05"
"17","1","yule-walker","1","26.2631578947368","1.09374791086662","23.7816057543706","0.0697285287889885","0.610252683476463","0.574821109247051","13.9360747293106","3.15220512270287e-05","9.17405448982209e-05"
"18","1","burg","1","24.95","1.19485640079666","23.1017005870934","0.0438048391773563","0.690911979286143","0.662813068312156","23.64730630916","2.45982328572758e-06","1.31471046805322e-05"
"19","0","yule-walker","1","25.2658227848101","0.893884476805943","23.8912490014679","0.0788992211351254","0.627454051430669","0.593586237924366","10.444007197605","1.91857284357333e-05","6.10233092739609e-05"
"20","1","burg","1","22.9425287356322","1.12230150056179","22.592120730182","0.127017662092512","0.655074772178027","0.62371793328512","7.9891263119847","8.22194482386074e-06","3.12621476192424e-05"
"21","0","yule-walker","1","22.6818181818182","1.1646283301514","1.86659408087388","0.0738487014273463","0.831134418311114","0.815783001793943","12.5615039569322","3.18384962838536e-09","3.15232636473798e-07"
"22","0","burg","1","24.3414634146341","0.950024363464101","23.9199809199926","0.124885640083024","0.699752279148828","0.672457031798722","6.6921806459861","1.78762703251234e-06","1.05776747485937e-05"
"23","0","yule-walker","1","22.1777777777778","1.27773000651842","2.58410490608809","-0.139621415547887","0.799030242880952","0.780760264961039","-7.55388625476681","2.15992058683057e-08","7.89006014799611e-07"
"24","0","burg","1","24.3414634146341","1.01040563354566","23.3358314410497","0.127494417270972","0.605491442762657","0.569627028468353","7.29744443623612","3.60263867253963e-05","0.000102961951201476"
"25","0","yule-walker","1","25.5897435897436","1.19087553366184","23.8920527670372","0.0649466532887768","0.747788206767996","0.724859861928723","14.8307802797475","2.62675332041162e-07","3.14204942632969e-06"
"26","0","yule-walker","1","22.4269662921348","0.980385685668592","1.06912238396879","0.0391248273306454","0.489548843349585","0.443144192745002","26.0109639552266","0.000613050307498808","0.00130853854322051"
"27","0","burg","1","22.9425287356322","1.09076367273105","0.777127675221962","0.129188859919908","0.689791208636984","0.661590409422164","7.38912669136172","2.55973565499445e-06","1.35135730606109e-05"
"28","0","yule-walker","1","25.2658227848101","1.19801172549221","23.9618855431224","0.100834754238381","0.76911622695846","0.748126793045592","9.54390015697897","9.93865283405171e-08","1.82695824155362e-06"
"29","0","yule-walker","1","22.1777777777778","0.687941111368143","1.51452648681648","0.0263145010801781","0.564222859093388","0.524606755374605","26.5763359644367","0.00010762394247954","0.000263319617783417"
"30","0","burg","1","25.2658227848101","1.00732886653044","24.937399686739","0.108703176014282","0.578051086648628","0.539692094525777","8.62865061071673","7.54846421586741e-05","0.000192956651734852"
"31","1","yule-walker","1","23.2093023255814","0.849400511403387","1.89703035581871","0.043641814396624","0.557165776809268","0.516908120155566","19.6438670344654","0.000128425996419157","0.000307459890876603"
"32","1","burg","1","24.641975308642","1.02014571816413","22.3473394749447","-0.0734310390670075","0.683313767822848","0.654524110352197","-12.3490503173671","3.2130761080662e-06","1.57867752094996e-05"
