test,period,p,q,amplitude,p(amplitude),q(amplitude),CI(amplitude),acrophase,p(acrophase),q(acrophase),CI(acrophase),acrophase[h]
0.0,24.0,0.004141456839192541,0.012333105536606733,1.1055616062117888,0.00016295443516864758,0.0004851278212820708,"[0.5308658010690519, 1.6802574113545257]",-2.719116843984475,1.6222183257473238e-23,5.285973959736098e-23,"[-3.2523839768910596, -2.18584971107789]",10.386261277549515
1.0,24.0,0.0010616062497723756,0.005111248193415386,0.8127585473617975,1.3117626912878924e-05,6.324796004281063e-05,"[0.44724027602638855, 1.1782768186972066]",-2.8760690376620923,7.760434743734744e-34,5.5195126200104866e-33,"[-3.340965233279058, -2.4111728420451266]",10.98577449641934
2.0,24.0,0.008393520580023524,0.021052221168857597,1.0099317605285505,0.0005400966725965739,0.0013546442753864408,"[0.43784868887440254, 1.5820148321826983]",-2.93800834288523,9.925146935993105e-23,3.069000289422729e-22,"[-3.524837237201341, -2.351179448569119]",11.222365214769901
3.0,24.0,0.011556940515923295,0.027408397311736908,0.739811138648924,0.00091856175855502,0.0021782351400403605,"[0.3023187728051659, 1.177303504492682]",-2.4020702359090307,2.1340243961793943e-15,4.7486079131717715e-15,"[-2.995514659867572, -1.8086258119504892]",9.175232440772097
4.0,24.0,0.0007872662357696417,0.004410455102350934,0.9267228831337296,7.33287502772503e-06,4.1034555275461835e-05,"[0.5216317926560268, 1.3318139736114325]",-2.542979547421756,2.5000305934654963e-29,1.2207180632155743e-28,"[-2.9862808999452977, -2.099678194898214]",9.71346636369032
5.0,24.0,1.690457077609921e-05,0.0011630370288837949,1.255596372985711,8.29367810795902e-10,5.7156635121440814e-08,"[0.8547424079639607, 1.656450338007461]",-2.563322653078714,3.7501281532319827e-54,1.8844865091618002e-52,"[-2.8875577593852637, -2.2390875467721645]",9.791171303445815
6.0,24.0,0.0064605321812894745,0.017200564912911276,1.0017921423269067,0.0003513325706057567,0.0009348924177907309,"[0.4524413202424338, 1.5511429644113797]",-2.247897578085273,5.447929497050238e-16,1.2317272206760655e-15,"[-2.7917516613499234, -1.7040434948206227]",8.586336266797703
7.0,24.0,0.0004617566006131907,0.0033348703557813907,1.1331689736980823,2.442889428611539e-06,1.7663697965376274e-05,"[0.6619094476043, 1.6044284997918647]",-2.799740152461801,1.4982606904514204e-37,1.4631452055189652e-36,"[-3.2282083510550503, -2.3712719538685514]",10.694219631291654
8.0,24.0,4.775577242988531e-06,0.0007895883580412998,1.3371667619028935,2.0199704048862285e-11,3.3666173414770475e-09,"[0.9462695422347828, 1.7280639815710042]",-2.5169916909847987,2.114643181490633e-62,2.2738098725705734e-60,"[-2.812899854820219, -2.2210835271493785]",9.614200064195018
9.0,24.0,0.018964523985913452,0.041947631023918276,0.6738595886946149,0.0020170078358466726,0.004460433073522054,"[0.24611937344939772, 1.1015998039398323]",-2.3632901269723745,3.0270469712314525e-13,6.406448616362863e-13,"[-2.998398310836527, -1.728181943108222]",9.027103336030233
10.0,24.0,0.006887141678322275,0.017977399316946686,0.8306824544007609,0.0003914397324785506,0.0010215024333991404,"[0.37151588664961743, 1.2898490221519046]",-2.397602944836801,2.363177341720446e-17,5.619922334650288e-17,"[-2.952122656882997, -1.8430832327906046]",9.158168645819082
11.0,24.0,0.002597795797769129,0.008884390553245995,0.8846593549329089,7.129545821688912e-05,0.00024370216987755258,"[0.4481198040518567, 1.321198905813961]",-2.519877172674329,4.800832592386972e-23,1.520212980489858e-22,"[-3.0194730440767197, -2.0202813012719387]",9.625221792373177
