"CycID","PhaseShift","PhaseShiftHeight","PeakIndex","PeakSPD","Period","p","N","Nindependent","Nyquist","BH.Q"
"0","24.0528031001632","0.875497520161906","35","6.25062805667512","24.6181172291297","0.0452889323132695","25","24","0.260416666666667","0.103873697966214"
"1","23.9788922667673","0.842160031992343","53","8.02872465504734","23.1385642737897","0.007793872184507","25","24","0.260416666666667","0.0382765848675973"
"2","25.1720143952777","0.521254598867902","29","6.80027121191434","25.1542649727768","0.0263839417826","25","24","0.260416666666667","0.0682814228328157"
"3","24.0885476559982","0.835769242818695","44","7.01912231955794","23.855421686747","0.0212511998637507","25","24","0.260416666666667","0.0591790583785873"
"4","23.7976815540824","0.703427228906566","49","6.28309691048052","23.4517766497462","0.0438729671882876","25","24","0.260416666666667","0.10127647088709"
"5","24.3623067532684","0.883474375688335","40","7.6197049672899","24.1884816753927","0.0117102629537253","25","24","0.260416666666667","0.0431607591537444"
"6","24.0517915568496","0.291263097398475","38","5.95667681771456","24.3585237258348","0.0603093343970204","25","24","0.260416666666667","0.132170358091213"
"7","24.283148026188","0.78101402214022","36","7.61010514977678","24.5309734513274","0.0118225781263785","25","24","0.260416666666667","0.0433054934358981"
"8","23.8595530138642","0.847518466980938","38","8.49579541099039","24.3585237258348","0.00489231063058182","25","24","0.260416666666667","0.0373258922350149"
"9","24.035370770779","0.694371178357468","48","7.31060766855939","23.5314091680815","0.0159191511306088","25","24","0.260416666666667","0.0496542455727037"
"10","23.8334318506285","0.39501230469982","58","7.65563709463367","22.7586206896552","0.0112992049283245","25","24","0.260416666666667","0.042558210652823"
"11","23.9621068562695","0.335323889615255","40","6.34331140716244","24.1884816753927","0.0413607231625529","25","24","0.260416666666667","0.0964794102228899"
"12","23.9140660693832","0.645703777920261","39","8.21793986881986","24.2732049036778","0.00645443962577852","25","24","0.260416666666667","0.0373258922350149"
"13","23.9701466194443","1.04032793248267","43","8.29665582678613","23.9378238341969","0.00596725425601419","25","24","0.260416666666667","0.0373258922350149"
"14","23.697920620378","0.814971049242538","20","6.5168088285465","26.0037523452158","0.0348843665544217","25","24","0.260416666666667","0.0842617549623713"
