"CycID","BH.Q","ADJ.P","PER","LAG","AMP"
"0","0.00587081604731441","0.00236887427509137","28","25","0.982569669670289"
"1","0.00728532245870369","0.00301976615913268","24","1","1.25624590341938"
"2","0.00158241753959181","0.000499885700757051","26","25","0.830777822029668"
"3","0.00196328917915265","0.000655934914754901","26","25","0.858660853609425"
"4","0.00381699871057954","0.00143786341427531","24","1","0.566483961600151"
"5","0.000540607779094811","0.000118447164399673","24","1","0.834046360622723"
"6","0.0463961836235163","0.0222237719556643","24","1","0.976083223977361"
"7","0.000354719499543579","6.3920453817753e-05","24","2","0.989913616998972"
"8","0.000189118216442905","2.41503962397589e-05","24","0","1.05225064280654"
"9","0.00381699871057954","0.00143786341427531","24","2","1.21033159749511"
"10","0.000540607779094811","0.000118447164399673","22","2","0.941141911430988"
"11","0.0137488255924207","0.00609347950256085","24","1","0.72105806494886"
"12","0.000667143762025416","0.000159780931005087","24","1","0.810430122989114"
"13","0.000540607779094811","0.000118447164399673","24","1","1.10650118280853"
"14","0.00196328917915265","0.000655934914754901","26","23","0.6870964262924"
"15","0.000282428545491804","4.65159814425002e-05","22","3","0.639526420790093"
"16","0.0047371556820939","0.00184985929385767","26","25","1.18106115953097"
"17","0.000667143762025416","0.000159780931005087","26","25","0.777003603479915"
"18","0.0111174658964631","0.00484276814449931","28","24","0.924630289966337"
"19","0.000540607779094811","0.000118447164399673","26","0","0.893800636632761"
"20","0.000438379204792828","8.7281299674252e-05","24","2","0.576315553388435"
"21","0.000823226035623091","0.000214285737072691","28","24","1.0716615038519"
"22","0.000438379204792828","8.7281299674252e-05","26","24","0.832251567835053"
"23","0.0030625649195442","0.00111232357877845","22","2","0.852599286112683"
"24","0.00022955577821554","3.36299215085765e-05","24","1","1.04954098266366"
"25","0.00381699871057954","0.00143786341427531","24","2","0.887043772710904"
"26","0.00587081604731441","0.00236887427509137","26","0","0.284070316601275"
"27","0.0030625649195442","0.00111232357877845","26","24","1.12577106318565"
"28","0.0111174658964631","0.00484276814449931","22","4","0.769128047966563"
"29","0.000189118216442905","2.41503962397589e-05","26","24","0.981909438069744"
"30","0.00245079274448243","0.000856306984922162","24","1","0.765123016098233"
"31","1.84723663401126e-05","2.45682472323497e-07","24","23","1.04821978405801"
"32","0.00196328917915265","0.000655934914754901","26","25","1.07520499552709"
"33","0.0681885709692314","0.0331873774907249","28","23","0.524802926226152"
"34","0.000540607779094811","0.000118447164399673","22","2","0.794499193556674"
"35","0.000155863363431812","1.72229016592152e-05","26","24","0.966748269559219"
"36","0.000667143762025416","0.000159780931005087","24","0","1.19867728094986"
"37","0.000667143762025416","0.000159780931005087","24","0","0.887866293679941"
"38","0.0381087082469008","0.0180863929339791","24","2","1.09619733218229"
"39","0.000823226035623091","0.000214285737072691","24","1","1.14007919339555"
"40","0.00102605908770641","0.000285757455926234","24","2","1.21445060163547"
"41","0.0562361539314999","0.0272070512720596","24","0","0.709809531337286"
"42","0.000103389898663282","8.57102259918609e-06","24","0","0.867939942111014"
"43","0.00381699871057954","0.00143786341427531","26","24","0.702645168068205"
"44","0.0030625649195442","0.00111232357877845","26","25","0.649274445365104"
"45","0.00012611003901329","1.21948407725852e-05","26","23","0.952224054523126"
"46","0.0381087082469008","0.0180863929339791","24","0","0.722824232807507"
"47","0.0207865155208582","0.00952853871476142","22","3","0.943504611211979"
"48","0.00381699871057954","0.00143786341427531","22","2","0.92941225182183"
"49","0.0030625649195442","0.00111232357877845","24","1","1.01589159700185"
"50","6.90631933848442e-05","4.13688528375217e-06","24","1","0.961668477973625"
"51","3.15771977949298e-05","8.71530659140061e-07","24","1","0.75872996609554"
"52","6.90631933848442e-05","4.13688528375217e-06","24","1","1.16907665004223"
"53","0.000667143762025416","0.000159780931005087","26","25","1.28004838945855"
"54","0.000103389898663282","8.57102259918609e-06","24","1","1.13758417081371"
"55","0.00022955577821554","3.36299215085765e-05","24","0","1.16674927035706"
"56","0.000282428545491804","4.65159814425002e-05","26","24","0.715440590299636"
"57","0.00128507347384745","0.000378968167437612","24","0","0.900969386439725"
"58","0.0030625649195442","0.00111232357877845","22","2","0.986208278307319"
"59","0.000667143762025416","0.000159780931005087","26","25","0.886088102019732"
"60","0.0463961836235163","0.0222237719556643","24","0","0.622201605412434"
"61","0.0824246282608542","0.040338613070862","28","24","0.5253135984968"
"62","0.00728532245870369","0.00301976615913268","26","25","1.11525738795184"
"63","0.00381699871057954","0.00143786341427531","28","25","1.44677279918073"
"64","0.0137488255924207","0.00609347950256085","26","25","0.791984996117276"
"65","0.000354719499543579","6.3920453817753e-05","24","1","0.928953589695874"
"66","0.00245079274448243","0.000856306984922162","24","23","0.820379838681082"
"67","0.000823226035623091","0.000214285737072691","22","3","0.919906153934038"
"68","0.000189118216442905","2.41503962397589e-05","24","23","1.06420237870613"
"69","0.000823226035623091","0.000214285737072691","24","1","0.992068427910824"
"70","0.000155863363431812","1.72229016592152e-05","26","24","0.992882777307246"
"71","0.0047371556820939","0.00184985929385767","26","25","0.982242387572341"
"72","8.50381753941024e-05","5.9781837302054e-06","24","1","1.01439160249878"
"73","0.000823226035623091","0.000214285737072691","22","2","1.0354074899647"
"74","0.334962777843994","0.170328572533671","22","3","0.590305270120457"
"75","0.000667143762025416","0.000159780931005087","22","3","0.927921849414735"
"76","0.00022955577821554","3.36299215085765e-05","24","1","0.869984333808912"
"77","3.15771977949298e-05","8.71530659140061e-07","24","1","1.22011811121644"
"78","0.00381699871057954","0.00143786341427531","22","2","0.896929355555548"
"79","2.68446528194469e-05","5.77160035618108e-07","26","25","1.24884385026337"
"80","0.00128507347384745","0.000378968167437612","26","24","0.636011028751491"
"81","0.00904519690965467","0.00383244993062068","24","23","0.602346757653569"
"82","0.00245079274448243","0.000856306984922162","24","0","0.734401481110192"
"83","0.00245079274448243","0.000856306984922162","24","23","1.0038706328643"
"84","0.0030625649195442","0.00111232357877845","22","1","0.814634528531613"
"85","0.00128507347384745","0.000378968167437612","24","1","0.979950568815255"
"86","0.00012611003901329","1.21948407725852e-05","26","25","1.12852551906427"
"87","0.00158241753959181","0.000499885700757051","26","25","1.22374267939425"
"88","0.0562361539314999","0.0272070512720596","24","1","0.525110300287253"
"89","0.000438379204792828","8.7281299674252e-05","28","26","1.46811215707328"
"90","4.63410946039069e-05","1.93242364498292e-06","22","2","1.02555336433914"
"91","0.00196328917915265","0.000655934914754901","28","25","0.784201050434573"
"92","0.00381699871057954","0.00143786341427531","26","25","1.08746349797613"
"93","0.00728532245870369","0.00301976615913268","24","1","0.833478105014786"
"94","0.000540607779094811","0.000118447164399673","24","1","1.11858366594463"
"95","0.000667143762025416","0.000159780931005087","22","2","0.906585162864768"
"96","0.000103389898663282","8.57102259918609e-06","24","23","0.858346207689439"
"97","0.00158241753959181","0.000499885700757051","24","2","0.794285096020193"
"98","0.000540607779094811","0.000118447164399673","26","24","1.06299499501151"
"99","0.000823226035623091","0.000214285737072691","24","0","1.12985831670275"
"100","0.0111174658964631","0.00484276814449931","24","1","0.980947420876126"
"101","0.000282428545491804","4.65159814425002e-05","24","0","1.18712032948563"
"102","0.0207865155208582","0.00952853871476142","26","25","0.710548182171581"
