test,period,p,q,amplitude,p(amplitude),q(amplitude),CI(amplitude),acrophase,p(acrophase),q(acrophase),CI(acrophase),acrophase[h]
0.0,24.0,0.00017186085260112671,0.0027390981063063285,1.1970714929680604,2.859305175633837e-07,4.5530337191621605e-06,"[0.7399413303603084, 1.6542016555758123]",-2.3608801312769203,9.032048999443954e-34,1.7203902856083724e-32,"[-2.742891529766123, -1.9788687327877175]",9.017897830563951
1.0,24.0,0.0003762147588225095,0.0036632401053798393,1.1947526384459672,1.602180547351717e-06,1.560058955551818e-05,"[0.7067059728076961, 1.6827993040842384]",-2.3601342215620367,1.0374753832955019e-29,1.1884025009112277e-28,"[-2.768749843250721, -1.9515185998733524]",9.015048665326576
2.0,24.0,0.017573658045940552,0.04006101317785203,0.6828586675536699,0.001783855594582878,0.004068866075000302,"[0.25444611871194023, 1.1112712163953995]",-1.9795683448804198,2.165116160288998e-10,4.621379210862322e-10,"[-2.5906555449934983, -1.3684811447673413]",7.561394094623056
3.0,24.0,0.029129535594845355,0.06256343555593934,0.7667002428680251,0.003902567217163176,0.008381802442360772,"[0.24600018122181933, 1.2874003045142308]",-2.3347376682267393,1.4884655889074686e-11,3.2836214182825254e-11,"[-3.01276224112184, -1.6567130953316385]",8.918040977307147
4.0,24.0,0.0009905536116053665,0.005660306352030666,1.1051692965508788,1.1520741894386841e-05,6.594586087227728e-05,"[0.611356679225306, 1.5989819138764516]",-2.038939879244042,5.691821495217566e-20,2.176604778285876e-19,"[-2.4756869854253063, -1.602192773062778]",7.788176650773155
5.0,24.0,0.006184298800998813,0.017332676011767974,0.8896526124942361,0.0003259176659125144,0.000913353437186497,"[0.4044564982141686, 1.3748487267743035]",-2.1491750395421416,4.360393399224528e-15,1.139674176483149e-14,"[-2.6861775012345057, -1.6121725778497775]",8.209243946708435
6.0,24.0,0.013544540674031703,0.032172305639030174,0.8729942148300787,0.001185102829272146,0.00281497109090771,"[0.34529395279840114, 1.4006944768617562]",-2.2547059068461,1.7365417659617314e-13,4.1563948443315734e-13,"[-2.8545089341846097, -1.6549028795075904]",8.612342167033232
7.0,24.0,0.005545516824252012,0.016008997760542758,0.78626738623606,0.00027117297333156614,0.0007828319091557914,"[0.36306169844089686, 1.209473074031223]",-2.3148863143522673,2.7624518236805142e-17,8.419542284914703e-17,"[-2.8514271797913553, -1.7783454489131794]",8.842214390998619
8.0,24.0,0.00210190367134603,0.008495972802530435,0.9253722199235197,4.8427350391394185e-05,0.00019577881294893286,"[0.4789887454672347, 1.3717556943798046]",-2.2463912846545986,3.4458618702729164e-20,1.3423692521515064e-19,"[-2.7247489679104944, -1.7680336013987028]",8.580582649711975
9.0,24.0,0.008456771403894031,0.022045806579494346,0.7979379056327305,0.0005508891552689941,0.0014361031159254279,"[0.34524275202356963, 1.2506330592418913]",-2.2235646692029487,8.518634592652334e-15,2.1893175514398186e-14,"[-2.785204084113257, -1.6619252542926402]",8.493391401315465
10.0,24.0,0.025292711068931363,0.05518811055843632,0.9361648535755139,0.00314691107213392,0.006864989249855847,"[0.31481613024056176, 1.5575135769104662]",-2.2948568328783043,9.848016618495945e-12,2.187475925920912e-11,"[-2.9554576021225967, -1.634256063634012]",8.765707407379049
11.0,24.0,0.0003062347924172891,0.003379437692424987,0.9109067349160587,1.0272354238362694e-06,1.1338139335941164e-05,"[0.5455327627541076, 1.2762807070780098]",-2.558310038606075,7.700944574690393e-35,1.703748799710264e-33,"[-2.9655345711685714, -2.1510855060435783]",9.772024526538585
12.0,24.0,0.000449780508696828,0.003941369167723606,1.1634988843253982,2.3325132670218078e-06,2.0475118118793754e-05,"[0.6805899771286322, 1.6464077915221642]",-2.20549508924697,5.990372164234941e-26,4.303428278904412e-25,"[-2.615831874132951, -1.7951583043609887]",8.424370690045347
13.0,24.0,0.006046577729605157,0.017086803040979353,0.945126682297303,0.00031422383619488073,0.0008879603868705891,"[0.4310359001118329, 1.4592174644827731]",-2.343933707021084,2.8191515669504704e-17,8.586394916202212e-17,"[-2.887359483326278, -1.8005079307158902]",8.953167258050783
14.0,24.0,0.008596746129125624,0.022314553482382347,0.8500611296196494,0.0005663204987064929,0.0014694356479151346,"[0.36675172951130036, 1.3333705297279985]",-2.4225054516310642,9.682027378993951e-17,2.8169995283660027e-16,"[-2.9939628807966816, -1.8510480224654466]",9.253289215059558
15.0,24.0,0.06516680620218816,0.13175658350624375,0.6992930566682474,0.012820351150669677,0.02592064527025814,"[0.14857275569226558, 1.2500133576442292]",-2.01776387469591,2.687809774462583e-07,5.386392333592351e-07,"[-2.7865535384443496, -1.2489742109474702]",7.707290271602635
16.0,24.0,2.4547011940372533e-05,0.0015068804381926707,1.2700415938549023,2.301205558680846e-09,1.4187255477297973e-07,"[0.8534315942653652, 1.6866515934444395]",-2.151932317666187,5.894415462245229e-39,2.1126937140663903e-37,"[-2.4749866859794016, -1.8288779493529728]",8.219775973338539
17.0,24.0,0.004338671816628042,0.01348875477377476,0.8929272240864352,0.00017669305878514628,0.0005498516557264435,"[0.42625748606459124, 1.359596962108279]",-2.7308825709303433,1.932269185045895e-23,1.0484368882506213e-22,"[-3.267388340983384, -2.1943768008773024]",10.431203044009623
18.0,24.0,0.00039941681518565453,0.0037671099421886997,1.1949733184991471,1.8157836769005022e-06,1.713003468774059e-05,"[0.7042659357146559, 1.6856807012836383]",-2.5211312713160616,1.4308020893908466e-32,2.321330246082264e-31,"[-2.93692253661925, -2.1053400060128733]",9.630012096324133
19.0,24.0,0.0006386672205892334,0.004607988604539924,1.0072646453313232,4.817173992614468e-06,3.473088675280799e-05,"[0.5755181624508781, 1.4390111282117684]",-2.4248793531187367,2.7463087113638648e-28,2.6406814532344856e-27,"[-2.8557754921863374, -1.993983214051136]",9.26235685080779
20.0,24.0,0.030812353701608362,0.06574003350033787,0.6476824607089406,0.004248827114093994,0.009065131457422645,"[0.20368020384511976, 1.0916847175727615]",-2.352269711853425,1.727944374658718e-11,3.806044878102903e-11,"[-3.037587376663836, -1.6669520470430137]",8.9850084510437
21.0,24.0,0.03233027580387602,0.06868552327145958,0.8257206545611875,0.004561765875198663,0.009691450765240415,"[0.2551550180403914, 1.3962862910819835]",-2.602346623400168,4.2158616282654164e-13,9.91034703400427e-13,"[-3.3060156512515326, -1.8986775955488038]",9.940231890063355
22.0,24.0,0.006258385186870583,0.017491294541281673,0.8831886273408486,0.0003322467550505941,0.0009285823226679545,"[0.4008451556456114, 1.3655320990360857]",-2.0922244922880475,1.9268136443071055e-14,4.855881160048149e-14,"[-2.6278821852367336, -1.5565667993393615]",7.991708880133772
23.0,24.0,0.004950690157721508,0.014782592289404326,0.9122074955775903,0.00022266502631011618,0.0006647744403054759,"[0.42792078393645605, 1.3964942072187245]",-2.1059214064554013,2.3844535558832016e-15,6.309747435520512e-15,"[-2.6271063391426734, -1.5847364737681289]",8.044027238409926
24.0,24.0,0.012742244767063487,0.030513038235305285,0.8431434030967824,0.0010722120745388557,0.0025681726336260016,"[0.3379151107810082, 1.3483716954125566]",-2.060198850532198,5.78559634041399e-12,1.2992581047415203e-11,"[-2.6466933102448977, -1.4737043908194987]",7.8693799395465645
25.0,24.0,8.577501360796259e-05,0.0020818299404462737,1.25442214417801,5.599190686882392e-08,1.3590268657481535e-06,"[0.8017331140711348, 1.707111174284885]",-2.196084431752169,1.4749171606455697e-33,2.7313280752695737e-32,"[-2.5526160964502798, -1.8395527670540586]",8.38842462625233
26.0,24.0,0.0009833558404466443,0.005648224241508583,1.04049537830638,1.1342131187762953e-05,6.517010147260491e-05,"[0.5759403865517818, 1.505050370060978]",-1.9941751044756586,2.7050164227353216e-19,9.660772938340434e-19,"[-2.429416136998787, -1.5589340719525306]",7.617187806434349
27.0,24.0,0.006363841765542383,0.017706849653707245,0.6804686440730302,0.0003426484908745192,0.0009531251484687599,"[0.3080033362947358, 1.0529339518513245]",-2.3784270703373216,1.8645765847618658e-17,5.77447068678187e-17,"[-2.926729532188429, -1.8301246084862144]",9.084922200666234
28.0,24.0,0.024566243076814032,0.05379076653561207,0.7965436240095589,0.003004737526859591,0.006580677895005675,"[0.27040146546690613, 1.3226857825522118]",-2.101350742006118,2.1065445045205404e-10,4.498279958403887e-10,"[-2.74960115448137, -1.4531003295308658]",8.026568586242298
29.0,24.0,0.004806922079876073,0.014522423202042514,1.0488356427431045,0.0002121495816958036,0.0006401616828479289,"[0.4938601456091498, 1.6038111398770591]",-2.363848422617006,2.1192501178623174e-18,7.031354073863031e-18,"[-2.8932948941066687, -1.8344019511273426]",9.029235868307428
30.0,24.0,0.0028262029282666366,0.010095575957984946,1.0922655121831855,8.309220538285558e-05,0.0002968638991884801,"[0.5482663066119905, 1.6362647177543805]",-2.257036178430349,3.565103433663766e-19,1.2606447785232553e-18,"[-2.7513230142605543, -1.7627493426001437]",8.621243148826347
31.0,24.0,0.00016970052315566699,0.002723924930267528,1.0515243220167332,2.777362397533964e-07,4.458045581916475e-06,"[0.6504021647307736, 1.4526464793026928]",-2.295267308342492,2.1971620912518142e-32,3.471030159955473e-31,"[-2.6749553662397947, -1.9155792504451892]",8.76727530815849
32.0,24.0,0.0009897543589381436,0.005660306352030666,0.9456770713177858,1.1560445756402638e-05,6.609746001373721e-05,"[0.5230567582320189, 1.3682973844035526]",-2.4163838721788773,5.148286456181333e-26,3.727940953063963e-25,"[-2.865349850461336, -1.9674178938964184]",9.22990650395527
33.0,24.0,0.022628544901685026,0.0499636672591853,0.8364523052983294,0.002651859064761134,0.005855622853711636,"[0.29097160740901895, 1.3819330031876398]",-2.251534044139211,9.029659883467047e-12,2.0106123098345684e-11,"[-2.898478787511838, -1.6045893007665837]",8.600226543946587
34.0,24.0,0.0021470674387367474,0.008603226547552991,1.0161776609726751,5.034467889660674e-05,0.00020162066037888163,"[0.5248946648928277, 1.5074606570525226]",-2.49529576922479,1.3818640239757977e-23,7.64728292183618e-23,"[-2.9838913580320545, -2.0067001804175257]",9.531327747562049
35.0,24.0,0.0020269767175831615,0.008344902089679545,0.9323098284745976,4.5287183401276095e-05,0.0001864437356989547,"[0.48430157256074907, 1.3803180843884462]",-2.4639770650059925,2.1149613091552945e-23,1.142604705108209e-22,"[-2.94848259102112, -1.979471538990865]",9.411699109458336
36.0,24.0,0.01074826788664515,0.026434500459038734,1.0226824406889574,0.0008139383223823997,0.002001815844521396,"[0.4239923956107804, 1.6213724857671346]",-2.0221438549459654,4.107307985606341e-12,9.265301117993098e-12,"[-2.5937691443098716, -1.4505185655820592]",7.724020563781224
37.0,24.0,0.0001265612299289619,0.0024479928419528416,1.0580616307832715,1.4129265859645074e-07,2.7329334351344436e-06,"[0.664076791813156, 1.452046469753387]",-2.3480487893145714,3.95055091831985e-35,9.040162284484782e-34,"[-2.7201802869761296, -1.9759172916530132]",8.968885714568504
38.0,24.0,0.004353985201183701,0.013517495191504816,0.8312949139070136,0.00017859188002071472,0.0005544609749168417,"[0.3965251828864591, 1.266064644927568]",-2.240797898902148,2.4195542853061446e-17,7.410579740600748e-17,"[-2.75921954484143, -1.722376252962866]",8.55921748992504
39.0,24.0,0.010207831892414232,0.025379989787205945,0.9360795878657182,0.0007509349513213228,0.0018666044029861367,"[0.3917077299865127, 1.4804514457449236]",-2.360917480897437,1.805135754748719e-15,4.8149793404873805e-15,"[-2.942673211959039, -1.7791617498358354]",9.01804049560542
