"","pVal","phase","peak.shape","period"
"0",2.4042566643087e-11,2,14,24
"1",5.33971559270561e-11,2,10,24
"2",4.08098942818336e-09,4,10,24
"3",5.03113670750393e-08,4,10,24
"4",6.35426688428451e-11,2,10,24
"5",2.66868961750508e-10,4,8,24
"6",2.61972367633457e-10,2,14,24
"7",2.12937550413677e-10,2,12,24
"8",4.99728031382229e-09,24,12,24
"9",2.53222384113597e-10,4,10,24
"10",1.60162309130503e-10,2,10,24
"11",7.86251335731558e-11,2,12,24
"12",8.82138913433296e-10,2,14,24
"13",9.45990503404014e-14,2,12,24
"14",3.79758271677207e-10,2,14,24
"15",1.21706574907627e-09,2,12,24
"16",2.07452678676542e-11,4,10,24
"17",1.74349369397986e-09,24,16,24
"18",1.21706574907627e-09,2,12,24
"19",6.87129526668512e-09,24,16,24
"20",2.48533080704085e-10,4,10,24
"21",8.00811545652513e-11,2,12,24
"22",1.44767152035598e-08,24,14,24
"23",6.00767050877809e-11,2,10,24
"24",3.53527124270297e-07,24,14,24
"25",2.20972929674571e-10,2,12,24
"26",2.61972367633457e-10,2,14,24
"27",2.01414036743042e-09,2,10,24
"28",4.44931311986845e-09,2,14,24
"29",4.34837209909232e-09,2,12,24
"30",7.15352728392100e-09,24,14,24
"31",5.03800010652439e-08,2,14,24
"32",6.02890241275287e-09,2,12,24
"33",4.72133124511517e-08,24,14,24
"34",2.72832146730746e-09,2,12,24
"35",1.89879135838604e-10,2,12,24
"36",3.75390599062212e-08,2,14,24
"37",2.90483479887184e-09,24,14,24
"38",1.0651178268434e-12,4,10,24
"39",9.19847944038761e-09,2,14,24
"40",8.76686621068052e-11,2,12,24
"41",8.76686621068052e-11,2,12,24
"42",2.63847170945826e-06,2,12,24
"43",6.79218244054466e-07,4,8,24
"44",2.80988614846871e-12,2,10,24
"45",6.35426688428451e-11,2,10,24
"46",2.77884593892426e-09,2,12,24
"47",1.35648894908801e-07,24,14,24
"48",1.51504111087505e-09,24,14,24
"49",2.4042566643087e-11,2,14,24
"50",4.49237409618808e-10,24,16,24
"51",1.13371777698558e-08,24,14,24
"52",1.00760002130488e-07,2,12,24
"53",1.27067272414647e-06,24,16,24
"54",1.72623789612213e-08,24,16,24
"55",2.36054290677582e-11,2,10,24
"56",8.00811545652513e-11,2,12,24
"57",2.05272024838012e-09,4,12,24
"58",2.57121027492097e-10,2,10,24
"59",3.55605915854259e-11,24,14,24
"60",4.41069456716648e-10,2,12,24
"61",3.79758271677207e-10,2,14,24
"62",5.94099323641241e-12,2,12,24
"63",5.30925141009499e-12,24,12,24
"64",6.21192467829935e-10,4,10,24
"65",1.8826848679698e-08,2,14,24
"66",5.80966959774367e-09,2,12,24
"67",4.3698610998708e-09,2,10,24
"68",8.15674509313438e-12,2,14,24
"69",1.00760002130488e-07,2,12,24
"70",3.77363711834364e-12,4,10,24
"71",7.59898517808301e-09,24,14,24
"72",2.1849305499354e-09,2,12,24
"73",1.66319569148605e-08,4,10,24
"74",1.47498607734383e-08,22,18,24
"75",8.76686621068052e-11,2,12,24
"76",1.4307054567842e-08,24,16,24
"77",2.72832146730746e-09,2,12,24
"78",4.14905357353083e-11,4,8,24
"79",2.63196276748383e-07,2,14,24
"80",3.01445120637643e-09,2,14,24
"81",4.02304146814286e-12,2,12,24
"82",8.76686621068052e-11,2,12,24
"83",7.30416833990413e-08,2,14,24
"84",2.48533080704085e-10,4,10,24
"85",5.34647905637921e-09,24,14,24
"86",2.57911687523108e-10,4,10,24
"87",1.89879135838604e-10,24,12,24
"88",3.46532603531443e-08,4,10,24
"89",6.71380122476807e-10,2,12,24
"90",7.50781198124423e-09,2,12,24
"91",9.65764542800543e-11,4,10,24
"92",4.3698610998708e-09,2,10,24
"93",1.66346560899042e-08,4,8,24
"94",4.02304146814286e-12,2,12,24
"95",1.69399561169875e-08,24,14,24
"96",1.19029662461699e-11,2,12,24
"97",1.00707018371521e-09,2,12,24
"98",2.1849305499354e-09,2,12,24
"99",3.76996875265226e-07,24,16,24
"100",9.49395679193018e-11,24,14,24
"101",2.31682914924293e-11,2,10,24
"102",6.78244474544007e-08,2,10,24
"103",1.71120677372098e-09,4,12,24
"104",1.22420625765101e-06,2,14,24
"105",1.21020232593586e-11,4,10,24
"106",8.44807107574668e-11,2,12,24
"107",1.06468775206839e-10,2,14,24
"108",3.32125425377236e-09,24,16,24
"109",7.37493038671916e-09,2,14,24
"110",3.32125425377236e-09,24,16,24
"111",4.49237409618808e-10,2,12,24
"112",4.14433675413988e-11,2,10,24
"113",8.76686621068052e-11,2,12,24
"114",3.06615981346254e-09,2,12,24
"115",3.32125425377236e-09,24,16,24
"116",2.59735438429017e-08,2,12,24
