CycID,ARS_pvalue,JTK_pvalue,LS_pvalue,meta2d_pvalue,Cosinor_pvalue,Cosinor1_pvalue,Cosinor1(p)_pvalue,Rain_pvalue
0,6.41105168952549e-10,3.90471295559102e-08,0.0005940347933436,0.0,6.712685962639853e-11,2.464692580889428e-37,6.712690000691018e-11,3.4267479164137695e-11
1,8.036978860204161e-09,4.13688528375217e-06,0.001417243178595,3.50830475781549e-14,1.0386883686486216e-08,1.903212948912054e-22,1.0386883740367177e-08,5.92124269961123e-08
2,4.2148506906869394e-12,1.44647756133219e-08,0.0004677202114401,0.0,1.0047897847087484e-08,2.5251251786159508e-48,4.7572017620389516e-12,1.2396040036887902e-09
3,5.07429653850977e-11,1.00231102168983e-07,0.000641219878959,0.0,7.790874168023265e-09,5.395447474947228e-36,9.725589726905868e-11,1.38942296946213e-09
4,1.33421926618027e-07,8.57102259918609e-06,0.0025160898755423,1.71196390397199e-12,2.180198244161602e-10,3.5353702746459976e-17,1.2942573750937142e-07,9.77746889518943e-07
5,1.11828102333789e-10,2.93573684251023e-09,0.0006598484901183,0.0,1.2085780154436063e-09,1.0111112366071582e-35,1.0493339094008036e-10,2.31682914924293e-11
6,3.7683189901827096e-12,5.07073116813419e-09,0.0004748669056068,0.0,6.787781814399096e-08,1.8539745728092783e-47,5.735699251065427e-12,4.38343310534026e-11
7,6.128275664707419e-11,2.93573684251023e-09,0.0006260524540445,0.0,4.2304271197224346e-11,1.036497153725592e-37,6.063412224552277e-11,8.76686621068052e-11
8,1.28208554883713e-12,1.44647756133219e-08,0.0004150903174195,0.0,2.689843237035916e-09,7.924619367035634e-52,2.300670392006995e-12,3.25230537063613e-10
9,2.6343593972910597e-11,2.93573684251023e-09,0.0005580777478315,0.0,5.7128413111229286e-11,2.99046275484961e-41,2.4273098197167397e-11,3.49140353747818e-11
10,1.21431953381546e-09,5.77160035618108e-07,0.0010592141317951,6.66133814775094e-16,1.5770995620556502e-10,1.5902453980741632e-22,1.0047897895636586e-08,1.02452238407353e-07
11,1.4668821712859901e-10,6.29374330294742e-08,0.0007139447356455,0.0,3.382351820846452e-08,3.17658756313295e-34,1.6194564172604802e-10,6.329130804305e-10
12,1.07414077632484e-12,1.47572970069241e-10,0.0004356551717032,0.0,8.501865877974524e-12,1.159463434142412e-50,2.9142734413026226e-12,3.17713344214226e-11
13,1.77635683940025e-13,1.9208814992946597e-11,0.0003591626173181,0.0,2.5781299650695644e-08,8.444622259109528e-64,2.619138539925359e-13,3.7011061514118797e-13
14,3.6187490781713905e-09,3.78485995846773e-07,0.0012268366945401,1.4432899320127001e-15,1.3306444834881859e-10,3.036162960052069e-24,4.933584018407617e-09,6.22989912152902e-09
15,2.6109470141477703e-09,5.77160035618108e-07,0.0010904004965151,1.4432899320127001e-15,1.401531002365175e-09,3.8310989148302737e-25,3.460607349868259e-09,9.198479440387611e-09
16,1.1148526546378399e-11,8.626412365462691e-09,0.0005643675959764,0.0,3.135649406793561e-09,3.6427450821948036e-35,1.231472120096506e-10,5.33647415549635e-10
17,4.7573389672095294e-11,2.39225518739737e-08,0.0006365930661701,0.0,4.472278103406779e-10,5.304192396679576e-35,1.2899072806463764e-10,1.57250267146312e-10
18,8.883885183053051e-09,2.45682472323497e-07,0.001387332596378,2.55351295663786e-15,1.3398954390453357e-07,2.82940903059854e-22,1.1187378135556614e-08,1.2621422583013202e-09
19,3.07098790841565e-12,6.29374330294742e-08,0.0004098588871807,0.0,6.283973341680849e-12,1.998486364389374e-51,2.490829040658783e-12,2.94046304477765e-10
20,2.7788660261762698e-11,2.93573684251023e-09,0.0005418462206403,0.0,2.1369572777985013e-12,3.810612674816005e-38,5.391587655309493e-11,8.44807107574668e-11
21,6.66595667553338e-11,9.37203460964733e-10,0.0006992269899033,0.0,3.65518038059065e-09,1.0938117482543851e-34,1.4140935308765094e-10,4.8288227140027195e-11
22,4.74398298422329e-13,5.07073116813419e-09,0.0005005021967082,0.0,5.85610449022056e-11,1.4491042018271792e-44,1.0976132360423874e-11,1.2895584376155401e-10
23,1.43674727670628e-09,2.45682472323497e-07,0.0009885326519921,3.33066907387547e-16,1.2130740856264309e-11,2.382894630742335e-25,3.193341351475979e-09,3.05540976787416e-08
24,1.3278933508331599e-11,1.47572970069241e-10,0.0004316096765637,0.0,7.843725668976731e-13,7.72647613419304e-38,5.852427155208433e-11,3.1964872351957195e-11
25,9.93678916927365e-10,1.44647756133219e-08,0.0009495723915642,0.0,3.280264948557488e-12,8.725020452663929e-28,1.2970485412281211e-09,1.60162309130503e-10
26,7.99893484781933e-12,3.78485995846773e-07,0.0004091463110605,0.0,1.936228954946273e-13,1.2708231442628487e-40,2.83962586307131e-11,9.031234359653291e-09
27,4.82613948804556e-13,1.44647756133219e-08,0.0003901241731415,0.0,1.0328971011830389e-10,8.35310212475522e-56,1.0637107980957949e-12,4.3483720990923204e-09
28,6.46778186563779e-11,1.57793508389465e-07,0.0006823467826001,0.0,1.5125487973222107e-08,2.507251257328225e-34,1.5711774527048158e-10,1.2396040036887902e-09
29,2.5871527142840003e-11,1.44647756133219e-08,0.0006011924361855,0.0,2.4087731809174784e-11,6.279916659610972e-39,4.387423231452332e-11,1.60162309130503e-10
30,8.007794427555839e-11,3.78485995846773e-07,0.000605408377726,0.0,2.1768142843825444e-12,1.0423908864955108e-37,6.067777326404151e-11,6.02890241275287e-09
31,6.879785630076189e-11,1.00231102168983e-07,0.0006408995130667,0.0,4.1191439148491327e-10,7.74546406733885e-37,7.691881095412227e-11,4.53489481189564e-10
32,1.15627507568661e-11,3.90471295559102e-08,0.0004804739062702,0.0,5.7909242956455393e-08,3.3505031680481866e-44,1.1933874930947889e-11,7.862513357315579e-11
33,2.59774424193893e-10,2.45682472323497e-07,0.0007469085304292,0.0,9.059419880941277e-14,5.950367424496546e-33,2.3690010014809326e-10,8.86398927891897e-09
34,7.98077626207316e-09,4.13688528375217e-06,0.0015305592446894,3.7525538232330304e-14,3.118243507849172e-08,7.83652039009205e-22,1.3550078024530356e-08,9.43109433453546e-07
35,5.424571902779009e-11,1.00231102168983e-07,0.0006057084103571,0.0,6.004049479813034e-10,2.407468289310276e-37,6.695605676107073e-11,2.72832146730746e-09
36,2.77696869943611e-08,0.0002142857370726,0.0019013981996578,6.2085891983088e-12,7.438494264988549e-15,1.4683714106990006e-19,3.853829830336369e-08,1.9158050124536e-06
37,9.69979652154507e-12,3.90471295559102e-08,0.0005102783879744,0.0,3.6079331744431893e-09,1.4480301989778146e-44,1.0972284410975267e-11,8.62732654081521e-12
38,1.40850731078501e-09,3.78485995846773e-07,0.0010842773249868,5.55111512312578e-16,1.7294676801782316e-10,9.865929934649792e-26,2.757711268904157e-09,1.1570270522293e-07
39,5.35596456074927e-10,2.45682472323497e-07,0.0009235817146212,1.11022302462516e-16,5.395817126441216e-10,4.2205008376192165e-27,1.6587982005381694e-09,4.515617179826641e-09
40,5.5406790266943095e-12,2.39225518739737e-08,0.0004505601280577,0.0,2.7049029682757464e-11,3.052885926107721e-47,5.994155632571989e-12,8.31360557569466e-12
41,3.32512906098259e-09,2.39225518739737e-08,0.0011227334479375,1.11022302462516e-16,8.154574793195478e-10,3.7419376309315773e-23,7.705313564739179e-09,2.5791168752310803e-10
42,2.28695651305344e-09,5.77160035618108e-07,0.0011319170377708,1.33226762955019e-15,1.4516354562843505e-08,1.3194251297913468e-25,2.895451144317578e-09,4.94640010458758e-08
43,2.55351295663786e-14,1.44647756133219e-08,0.0003400550747724,0.0,2.994271497414047e-13,1.774224924618081e-63,2.762505188800362e-13,2.7181097956070303e-10
44,7.92921284187287e-13,8.626412365462691e-09,0.0003974001042431,0.0,1.2707390695254615e-11,6.024399123895709e-57,8.615787969816571e-13,2.1293755041367702e-10
45,3.1569857839031095e-11,1.44647756133219e-08,0.0005623196746602,0.0,1.1586132053764685e-10,2.027953935194949e-39,3.8590280221614197e-11,1.71537642339194e-10
46,1.6406631608845102e-09,1.00231102168983e-07,0.0011479206572451,2.2204460492503099e-16,1.7319479184152442e-14,1.313301333647226e-24,4.2679545213014965e-09,1.2396040036887902e-09
47,6.40927533268609e-10,8.71530659140061e-07,0.0009581223261934,4.44089209850063e-16,1.419634410027015e-10,1.7143968060359317e-27,1.440368216555551e-09,1.76474936983605e-08
48,1.2005574312468101e-10,1.00231102168983e-07,0.0007730166925029,0.0,3.710082352448296e-09,2.815874228080355e-32,2.919086226580401e-10,2.61972367633457e-10
49,1.2081446953970998e-12,5.07073116813419e-09,0.0004124542695471,0.0,1.06403774680075e-12,1.438973700459093e-54,1.344984239247047e-12,1.08477620022062e-10
50,1.9909962567510297e-11,8.71530659140061e-07,0.0005431908868946,0.0,3.0198066269804264e-14,3.004875528416352e-42,1.8994254520851463e-11,3.84760583899099e-09
51,1.75237602206835e-12,1.9208814992946597e-11,0.0004065416395285,0.0,1.9134693829414573e-12,1.3437315170757903e-53,1.6209221818274e-12,5.62685677091666e-12
52,2.48889797660468e-12,5.07073116813419e-09,0.0004341583119206,0.0,1.1702194768759e-11,2.948977271621017e-50,3.1668657248239408e-12,1.5142618317793e-10
53,6.390776796649789e-12,3.90471295559102e-08,0.0004435469107112,0.0,1.312283615106935e-13,1.8649994039934017e-46,7.151139532360376e-12,2.94046304477765e-10
54,3.3436837743039405e-09,2.39225518739737e-08,0.0013524414911746,1.11022302462516e-16,1.0946799022804045e-13,3.807044583307098e-23,7.727704622999145e-09,1.33889849784533e-09
55,1.6118217871507998e-12,1.67273951736893e-09,0.0003284373554683,0.0,2.3495205780932335e-11,1.2842842013090126e-70,8.985202804145299e-14,4.02304146814286e-12
56,2.5591728736174e-10,5.07073116813419e-09,0.0007440607525094,0.0,7.913609656462484e-09,3.072777720581622e-32,2.9536759446955443e-10,1.26972992148601e-12
57,4.74142947126666e-12,8.626412365462691e-09,0.0004859001734388,0.0,2.294542333913796e-11,5.0348800037332585e-46,7.8738378910503e-12,4.02304146814286e-12
58,5.8017035620139294e-11,2.93573684251023e-09,0.000620099864832,0.0,4.0617953445121196e-11,5.549654633205107e-38,5.635359671278341e-11,3.17713344214226e-11
59,2.18377094185485e-10,1.44647756133219e-08,0.0008012102781395,0.0,1.7954970843447882e-11,2.422935264656469e-24,4.736237283008373e-09,9.24227117003355e-09
60,2.68562949656825e-13,9.37203460964733e-10,0.0003395101373795,0.0,7.043254868221993e-13,4.386474649387351e-63,2.9475225680445645e-13,1.60979951945894e-11
61,1.7844248301202002e-10,6.29374330294742e-08,0.0007274330848957,0.0,4.0434644521525337e-10,1.1025816700392579e-32,2.574040398626898e-10,3.86790832263822e-10
62,1.6144863224098998e-12,3.90471295559102e-08,0.0004683613533977,0.0,7.690610370758576e-10,5.404929719290864e-46,7.929026405686919e-12,2.01414036743042e-09
63,1.06181952119755e-10,2.39225518739737e-08,0.0007420314180408,0.0,4.063859804226411e-09,2.3505075938618247e-29,7.524559196826788e-10,8.76686621068052e-11
64,1.23868962864648e-08,8.71530659140061e-07,0.0009023941878154,7.882583474838611e-15,6.002642827240834e-12,2.717082814376801e-29,7.683965800874698e-10,3.4224135474419504e-09
65,5.1964987868302595e-11,6.29374330294742e-08,0.0006525191064291,0.0,1.714406394626167e-12,1.5119639275150066e-36,8.33640377930421e-11,8.76686621068052e-11
66,2.8907987115189798e-12,5.07073116813419e-09,0.0004584391799613,0.0,1.7714540945235058e-10,2.7843562734361725e-49,3.8821506826659896e-12,3.94989525963117e-12
67,4.8326898038908394e-11,1.44647756133219e-08,0.0006938422503595,0.0,9.671359602059226e-09,5.634503207165896e-33,2.3539059980637143e-10,1.5150411108750501e-09
68,3.1620546181443404e-09,5.77160035618108e-07,0.0011409373173343,1.77635683940025e-15,1.0535359251662155e-09,2.282852250398833e-25,3.1720786874152366e-09,1.9408988995238602e-09
