CycID,ARS_qvalue,JTK_qvalue,LS_qvalue,meta2d_qvalue,Cosinor_qvalue,Cosinor1_qvalue,Cosinor1_qvalue(q),Rain_qvalue
0,1.009068106938231e-06,1.7198457221534522e-05,0.00703934542191082,7.49704434785657e-12,1.9075229611353208e-10,1.7075508649775034e-17,2.759910074066624e-07,4.0137550888306323e-11
1,1.9484271237542396e-07,4.27850102670624e-06,0.007001178162381148,1.2610895680411222e-13,3.221511431705278e-10,8.172036704609367e-22,6.156300240387903e-08,7.954323876847484e-11
2,9.331375475860357e-06,0.00013696261799389973,0.012582562800154826,1.4033369889592294e-09,4.24597457813136e-09,4.816576372246775e-12,5.129135118504055e-06,7.24608352132042e-07
3,8.112107045212772e-07,3.067112870368511e-05,0.007052786242316739,1.054113588338392e-11,1.556689429520053e-08,3.0276488545720004e-16,4.76062235228229e-07,9.684206917682416e-09
4,1.8976763594867942e-07,3.27002853041421e-06,0.007001178162381148,1.1391016582136705e-13,1.334591261946241e-09,1.4995692302975267e-19,1.2784892519668596e-07,9.684206917682416e-09
5,1.208195727557062e-06,1.7198457221534522e-05,0.007069009592047286,9.390090906094074e-12,3.158247587666704e-09,2.448591074363052e-16,4.556419135485549e-07,7.954323876847484e-11
6,8.317728637984223e-08,9.803338478111247e-07,0.007001178162381148,2.898754633486057e-15,2.2965280903111374e-10,1.9858550427400704e-25,2.581583985685725e-08,1.0875423346498501e-08
7,7.029138703194962e-07,7.289413975793738e-06,0.007001992758205188,1.8312442698311574e-12,4.079768269247909e-08,3.250469636035665e-18,2.068137886065468e-07,1.5842472327141525e-10
8,4.94094785568309e-06,0.00010169650512133843,0.011368755489297448,5.038679170076384e-10,2.459483874280128e-08,2.929357650889189e-12,4.435086489828874e-06,3.444958634431093e-08
9,7.234337481397047e-08,5.585567116052913e-06,0.007001178162381148,1.771632486103976e-14,6.623033050321232e-10,5.9725323706468204e-27,1.948228856662013e-08,1.5842472327141525e-10
10,2.0096975961395588e-07,4.1441053077996146e-05,0.007001178162381148,1.273737412134458e-12,2.3839793309585282e-08,5.390280260335596e-21,7.858435029092851e-08,1.5277619652353036e-08
11,2.264318270496149e-07,2.2929434454751444e-05,0.007001178162381148,9.558579861282128e-13,1.501931153545319e-09,8.889053153746079e-21,8.417955109842604e-08,5.491826594559745e-09
12,1.5783646411590802e-07,8.134818657481291e-07,0.007001178162381148,9.236464431157703e-15,4.309306781602467e-09,9.894667462274976e-24,3.798216095581228e-08,1.0712828864872427e-08
13,1.3460072731131415e-06,0.00013696261799389973,0.008130191922309541,1.1325005776280979e-10,5.431783018617781e-08,1.1572692901490576e-14,1.055331236631733e-06,3.591984387322061e-08
14,6.143483449234046e-08,3.0902493079055055e-07,0.007001178162381148,0.0,3.2826039686681705e-07,1.3341618374443036e-34,6.595534348177433e-09,4.597466495344552e-11
15,6.07110058874623e-07,3.0902493079055055e-07,0.007001178162381148,1.047380211910525e-14,1.0996712248736372e-08,7.317713026409132e-21,8.18323606135875e-08,2.2003114126525942e-10
16,1.5881767235673972e-07,2.538470797094386e-06,0.007001178162381148,6.059315803411946e-14,3.695489937501565e-07,2.1221751708466452e-20,9.53765560387925e-08,6.326035502617181e-10
17,2.563062425066351e-07,7.289413975793738e-06,0.007001178162381148,3.256257343002472e-13,9.734855370979165e-08,2.5058700297222557e-23,4.1604680933151626e-08,4.0519887137710837e-11
18,1.352842622500196e-06,1.2911626978003026e-05,0.007119833487748691,8.204055015702461e-12,8.355807965973452e-07,5.5145309475572986e-17,3.43232682160528e-07,1.0726235224634195e-08
19,1.7769496151723733e-07,2.538470797094386e-06,0.007001178162381148,5.485090881039205e-14,1.6767749061762577e-10,3.608301909886929e-24,3.4250869864944155e-08,2.2003114126525942e-10
20,2.57773487521729e-07,5.585567116052913e-06,0.007001178162381148,2.5192061790240135e-13,4.096213951718414e-07,2.935116640768122e-23,4.2104261544368e-08,7.954323876847484e-11
21,1.2109376939780482e-06,2.538470797094386e-06,0.007026425958132409,9.520174034813289e-13,2.2965280903111374e-10,1.6716819668167954e-16,4.225989597765201e-07,1.772153977656353e-08
22,1.083264072887503e-06,4.27850102670624e-06,0.007001992758205188,1.543543327538903e-12,1.2531334033733296e-08,3.379811133212948e-17,3.12977185129199e-07,7.954323876847484e-11
23,1.2906235738249998e-07,9.803338478111247e-07,0.007001178162381148,7.901943235766245e-15,5.995204332975845e-11,2.5741997644766565e-23,4.1767719121829987e-08,2.0059280610054782e-11
24,9.411659555567392e-08,3.27002853041421e-06,0.007001178162381148,2.310133588571322e-14,2.597479051988109e-09,8.653449958262457e-25,2.9768261219024823e-08,7.954323876847484e-11
25,2.670971743099218e-07,5.585567116052913e-06,0.007001178162381148,2.993039606112751e-13,6.340957721442537e-10,6.305027520400153e-21,8.040536675764007e-08,3.1571796798766843e-10
26,2.0429223934230802e-07,7.289413975793738e-06,0.007001178162381148,2.423232334046864e-13,2.0183956618520463e-09,6.696561108991377e-23,4.6205261039867045e-08,1.0355004315193652e-08
27,5.971575086268411e-08,6.379347166392988e-07,0.007001178162381148,0.0,1.5033583051944202e-09,1.444548151903577e-36,5.325606875035049e-09,9.791032716711201e-12
28,1.580710658004026e-06,1.7198457221534522e-05,0.007119833487748691,1.320322987722398e-11,1.3515794402360448e-08,5.845280557024844e-17,3.462063036871505e-07,9.605984257720461e-09
29,6.999163522660292e-08,5.585567116052913e-06,0.007001178162381148,1.1686558153949023e-14,2.006656024605774e-10,1.1701446959096945e-30,1.0263855960614337e-08,1.2625385055872742e-09
30,2.876175658660492e-07,9.700713894027366e-06,0.007001178162381148,5.698583077060816e-13,7.447449137212929e-09,2.1813223241556024e-21,6.94462372171923e-08,7.668867852967943e-11
31,1.6648029924862113e-07,1.248207997123076e-06,0.007001178162381148,1.9825411154020666e-14,1.9267510629775667e-08,1.5549080590087018e-23,3.973220525402775e-08,6.239850715395441e-10
32,3.9595587798321735e-07,1.982909381142026e-06,0.007001178162381148,1.294877095663568e-13,1.438515003705316e-09,2.5469879651052884e-22,5.397182012645873e-08,1.4112336541844975e-09
33,1.1354698099095995e-05,0.00043731783076040817,0.011120756093835222,4.44625611539538e-09,4.897317119735413e-11,2.289116256266313e-12,4.136348477897992e-06,9.726328128235316e-09
34,1.7138565815244902e-06,1.7198457221534522e-05,0.00703934542191082,1.3512991284473198e-11,9.123019489723662e-08,1.970516146662417e-17,2.8309356938139284e-07,2.51951844624196e-09
35,1.0922567993200095e-06,5.585567116052913e-06,0.007112220662205979,2.463059163715969e-12,2.435079845572682e-10,4.23527611673301e-17,3.2725254316913774e-07,9.791032716711201e-12
36,1.9501826941757991e-07,3.27002853041421e-06,0.007001178162381148,7.833690441394047e-14,5.866005876385185e-09,4.797604087852117e-25,2.80461370244428e-08,1.041046171912232e-09
37,8.325089583754375e-07,5.585567116052913e-06,0.007001178162381148,1.4049839913969826e-12,6.89966804577746e-08,1.8613034231416641e-19,1.311865548755703e-07,6.105110999968701e-10
38,1.0149699087231264e-05,0.00024609840930729274,0.011860116515351762,2.4940363587228746e-09,1.5939867561253295e-09,3.42890444713868e-12,4.648501237984586e-06,4.929368117022869e-09
39,1.0514587355348443e-06,2.2929434454751444e-05,0.007001178162381148,8.27775098666112e-12,3.3511805955315915e-08,9.909655307623565e-19,1.7003192066760116e-07,1.1968092343757422e-10
40,6.178554776445666e-06,5.581325685176543e-05,0.009491031192575135,2.852482819756705e-10,7.983962092550887e-08,1.0537087754802068e-13,1.7973372042118e-06,1.6423208612940332e-07
41,4.276962050333447e-07,4.27850102670624e-06,0.007001178162381148,3.063516004940684e-13,1.0407682403984623e-09,1.5915043432927654e-25,2.527947153455827e-08,6.326035502617181e-10
42,6.118489993709501e-07,7.289413975793738e-06,0.007001178162381148,1.2850128837235799e-12,7.283171024328003e-09,5.67908563235002e-19,1.558427128509046e-07,3.1571796798766843e-10
43,1.1455031182808045e-06,4.27850102670624e-06,0.007001178162381148,1.5329206540392831e-12,1.0724145094507951e-09,6.9185632959564534e-18,2.3445968587618453e-07,1.3752634614680743e-10
44,4.199825552337232e-07,1.982909381142026e-06,0.007001178162381148,1.62766371728016e-13,9.085249301143308e-07,1.8015132018757232e-19,1.309449990947882e-07,2.8159502823510147e-10
45,6.8828660320533e-08,8.134818657481291e-07,0.007001178162381148,0.0,1.861474158106149e-09,9.32978313749702e-37,5.325606875035049e-09,1.5842472327141525e-10
46,9.094570176314058e-08,6.379347166392988e-07,0.007001178162381148,0.0,7.368783033358362e-08,5.850221528252975e-28,1.613430818128299e-08,1.2625385055872742e-09
47,4.31704814196826e-06,7.523472373283333e-05,0.008557554487548892,2.363801338713901e-10,2.5833301940972078e-08,5.3530625237532596e-14,1.5180220342038846e-06,4.929368117022869e-09
48,2.4755030123559584e-05,0.0007657469538040008,0.016784907683104634,2.3983594350580483e-08,4.281242222384326e-08,8.710428567316483e-11,1.2444365732273805e-05,1.3390565555886098e-06
49,9.868837002957648e-07,1.982909381142026e-06,0.007001178162381148,4.872554658885076e-13,1.3588974545464414e-10,2.128752834821204e-18,1.9275177132072973e-07,3.5964102163814653e-07
50,2.61829827747393e-07,5.585567116052913e-06,0.007001178162381148,2.7319949989374667e-13,8.583609850296197e-09,2.617558477567814e-21,7.127482751503248e-08,1.0015157705720189e-10
51,4.1460304471946195e-07,3.067112870368511e-05,0.007001178162381148,3.4316667044551574e-12,3.3059138184864635e-10,1.1398856045453471e-19,1.2255499602330128e-07,2.539898561866563e-09
52,1.419604817997017e-06,3.067112870368511e-05,0.007162539905935317,2.18835644792358e-11,4.478358759158919e-09,1.786228841514776e-16,4.2809967374255e-07,1.8480976787299596e-08
53,2.1321321576380283e-07,4.27850102670624e-06,0.007001178162381148,1.3429501878627354e-13,1.4715478530195053e-07,2.761414940796697e-24,3.324534729996471e-08,4.0137550888306323e-11
54,9.168058637656747e-07,1.248207997123076e-06,0.007107634114849243,2.7084698858196626e-13,3.214727344044173e-09,5.656457073816136e-17,3.452839122374049e-07,7.823011397924991e-11
55,3.0627326809658466e-06,4.1441053077996146e-05,0.007527030466923057,7.597147082031418e-11,7.007322962622926e-10,2.7645957236585653e-15,7.59395983241109e-07,2.1394455747252978e-07
