"CycID","PhaseShift","PhaseShiftHeight","PeakIndex","PeakSPD","Period","p","N","Nindependent","Nyquist","BH.Q"
"0","18.6432855383858","0.427132349307933","49","6.48290785191785","23.4517766497462","0.036066206205474","25","24","0.260416666666667","0.0895165207383321"
"1","19.7486788331756","0.768116010090602","23","7.82453709557757","25.7142857142857","0.0095512991696276","25","24","0.260416666666667","0.045352847597335"
"2","18.343549173322","0.85106519780797","41","8.99533449176104","24.104347826087","0.00297144702495511","25","24","0.260416666666667","0.0428178371834574"
"3","21.6622774614327","0.455822433586265","50","8.36764192678424","23.3726812816189","0.00555943867345809","25","24","0.260416666666667","0.0428178371834574"
"4","20.2950179263517","0.361201114066926","46","8.57474243430588","23.6923076923077","0.00452173581905102","25","24","0.260416666666667","0.0428178371834574"
"5","23.0846123843148","0.178376871864418","72","6.73399008290868","21.7582417582418","0.0281673191158315","25","24","0.260416666666667","0.0750270156853695"
"6","19.0908819711486","0.353691628762368","34","5.71478902103747","24.7058823529412","0.076195696046095","25","24","0.260416666666667","0.166475193458805"
"7","18.2456733696959","0.701841676656806","53","8.82403665830024","23.1385642737897","0.00352570559180798","25","24","0.260416666666667","0.0428178371834574"
"8","17.9800690687515","1.06970437232196","37","8.4032655183662","24.4444444444444","0.00536537870923881","25","24","0.260416666666667","0.0428178371834574"
"9","20.3150113760947","0.821095661862929","37","7.81191204314498","24.4444444444444","0.0096720849480294","25","24","0.260416666666667","0.0454319245667567"
"10","20.4614377102587","0.584841692167982","52","9.81706751456881","23.21608040201","0.00130749716274181","25","24","0.260416666666667","0.0428178371834574"
"11","21.1395748134325","0.538972296439424","62","9.81859476328479","22.4635332252836","0.00130550306222832","25","24","0.260416666666667","0.0428178371834574"
"12","18.829602187237","0.660682835928708","33","9.4669176384968","24.7942754919499","0.00185521729682758","25","24","0.260416666666667","0.0428178371834574"
"13","20.4493099192795","0.452050563662308","40","6.8910316192144","24.1884816753927","0.0241214720333464","25","24","0.260416666666667","0.0678140906194726"
"14","23.9889352843351","0.349291113917722","45","5.18972930021935","23.7735849056604","0.125531082592895","25","24","0.260416666666667","0.261468616106842"
"15","19.51523604693","1.09537269314014","46","8.42856213513241","23.6923076923077","0.00523169169630977","25","24","0.260416666666667","0.0428178371834574"
"16","18.0019512306161","0.435947615798548","50","7.16863272524319","23.3726812816189","0.0183261295049405","25","24","0.260416666666667","0.0575388681473799"
"17","18.2956175187893","0.397866910096766","33","7.58064816279036","24.7942754919499","0.0121739453359739","25","24","0.260416666666667","0.048194557941306"
"18","22.787850571247","0.369653458768613","23","9.11003032894591","25.7142857142857","0.0026498622626302","25","24","0.260416666666667","0.0428178371834574"
"19","20.5716664119058","0.262448286240452","34","7.46304804730366","24.7058823529412","0.0136831775811733","25","24","0.260416666666667","0.0500351831079148"
"20","18.2379674867524","0.754553049684949","40","7.39390361785385","24.1884816753927","0.0146558561264455","25","24","0.260416666666667","0.0514060193842354"
"21","18.6801146475579","0.501424917259524","44","7.04369207925152","23.855421686747","0.0207405888124669","25","24","0.260416666666667","0.061617910910478"
"22","19.828925681567","0.563319525981839","33","9.58717907780995","24.7942754919499","0.00164516582810781","25","24","0.260416666666667","0.0428178371834574"
"23","17.9550125289909","0.605075234771315","43","5.55976746998713","23.9378238341969","0.0884149781541885","25","24","0.260416666666667","0.189976317477844"
"24","18.4069211330669","0.583153071342815","55","5.63106224346621","22.9850746268657","0.0825791280623733","25","24","0.260416666666667","0.179091581137223"
"25","19.3470508421388","0.0832016342651855","33","6.01812616879705","24.7942754919499","0.0568148374110957","25","24","0.260416666666667","0.1283850907029"
"26","20.9200946015028","0.193513339768086","47","7.03555837294241","23.6115843270869","0.0209082652022853","25","24","0.260416666666667","0.0617953683757281"
"27","19.4597553890258","0.574800859734128","62","7.65330016422638","22.4635332252836","0.0113254972302983","25","24","0.260416666666667","0.0471865110958451"
"28","18.1319695534279","0.856016582262647","52","8.39909866384372","23.21608040201","0.0053877241599295","25","24","0.260416666666667","0.0428178371834574"
"29","18.4640072933062","0.481906572246253","51","8.6890229714118","23.2941176470588","0.00403436845506966","25","24","0.260416666666667","0.0428178371834574"
"30","22.7202823969987","0.324946325821174","33","6.44498934319019","24.7942754919499","0.0374347149986031","25","24","0.260416666666667","0.0923035970471962"
"31","19.4447578568109","0.464373473238476","53","7.81535732216343","23.1385642737897","0.00963897341547792","25","24","0.260416666666667","0.0454319245667567"
"32","23.5412787046336","0.60057434786848","49","6.54644271280659","23.4517766497462","0.0338825124334153","25","24","0.260416666666667","0.0856917360480913"
"33","20.1783672584565","0.408670592422522","64","7.22010184417662","22.3188405797101","0.0174144818702633","25","24","0.260416666666667","0.0561576326032354"
"34","19.40619842664","0.251294176701681","32","5.98256872502572","24.8833034111311","0.0588122197645595","25","24","0.260416666666667","0.132281196051641"
"35","18.8518931699178","0.842729759768462","42","7.77007291159876","24.0207972270364","0.0100833378737509","25","24","0.260416666666667","0.0460386500190263"
"36","23.3878830401328","0.788942344857887","25","6.17159551502968","25.524861878453","0.0489246949470057","25","24","0.260416666666667","0.113743562326625"
"37","18.5870927827514","0.943956239257777","25","6.44506636552402","25.524861878453","0.037431884199182","25","24","0.260416666666667","0.0923035970471962"
"38","19.0407973623028","0.586123715403487","48","8.32786222614295","23.5314091680815","0.00578442252675837","25","24","0.260416666666667","0.0428178371834574"
"39","19.8927597408495","0.843054663612274","35","7.40073450428119","24.6181172291297","0.0145567842626607","25","24","0.260416666666667","0.0512508334957908"
"40","18.6727148058285","0.393845004768578","57","6.40168939292032","22.833607907743","0.0390598174519041","25","24","0.260416666666667","0.0954774320506089"
