"CycID","ARS_pvalue","ARS_BH.Q","ARS_period","ARS_adjphase","ARS_amplitude","JTK_pvalue","JTK_BH.Q","JTK_period","JTK_adjphase","JTK_amplitude","LS_pvalue","LS_BH.Q","LS_period","LS_adjphase","LS_amplitude","meta2d_pvalue","meta2d_BH.Q","meta2d_period","meta2d_phase","meta2d_Base","meta2d_AMP","meta2d_rAMP"
"0","0.000674307859410028","0.00167780009805929","22.6818181818182","20.563907939856","0.915341994115863","0.00609347950256085","0.0141840770543781","24","20","0.821278387125492","0.036066206205474","0.0895165207383321","23.4517766497462","18.6432855383858","0.427132349307933","2.08000134541697e-05","5.00120544702325e-05","23.3778649438548","19.7479799780592","0.0860264730105485","0.983315385476512","0.983315385476512"
"1","0.000207746657724384","0.000654732611800769","24.95","20.3479099995078","0.939712179797514","0.000655934914754901","0.00219596556663844","26","19","0.874773334070652","0.0095512991696276","0.045352847597335","25.7142857142857","19.7486788331756","0.768116010090602","3.00342859360647e-07","1.03449883072176e-06","25.5547619047619","19.7129179889954","0.0355344985867268","1.05651657329626","1.05651657329626"
"2","1.36618285666579e-05","0.000120156803576587","22.4269662921348","19.8527472027726","1.21096350441798","8.57102259918609e-06","0.000118384290044007","24","20","1.24223459567836","0.00297144702495511","0.0428178371834574","24.104347826087","18.343549173322","0.85106519780797","1.53495882670995e-10","2.02423789924485e-09","23.5104380394073","19.4360377486533","-0.0132679382503525","1.35017340894182","1.35017340894182"
"3","1.78935199530716e-05","0.000136072395080392","21.695652173913","21.1217946940505","1.01499193703923","8.7281299674252e-05","0.000504516183088162","24","21","1.07244144778741","0.00555943867345809","0.0428178371834574","23.3726812816189","21.6622774614327","0.455822433586265","3.04603942069548e-09","2.08632837033937e-08","23.0227778185106","21.2995485672488","-0.117065962332918","1.0529532983413","1.0529532983413"
"4","4.6334205372478e-06","6.89480208208407e-05","23.4823529411765","21.3356945945941","0.927439109815417","1.72229016592152e-05","0.00017792253780181","24","22","0.847938696222738","0.00452173581905102","0.0428178371834574","23.6923076923077","20.2950179263517","0.361201114066926","1.58794866145229e-10","2.07033723787782e-09","23.7248868778281","21.2108897594572","-0.110139938735461","0.975253702179753","0.975253702179753"
"5","0.000123040917871409","0.000451029757593141","21.2340425531915","0.245176178754926","1.04450869504586","0.00184985929385767","0.00505287979748065","22","0","1.04464406495741","0.0281673191158315","0.0750270156853695","21.7582417582418","1.326370626073","0.178376871864418","1.26820713453046e-06","3.73730203629821e-06","21.6640947704778","0.521974508182136","-0.417410445962852","1.00921696800063","1.00921696800063"
"6","0.00247845747113751","0.0053902946305731","24.0481927710843","21.1479848421237","0.722163095945569","0.0331873774907249","0.0690540522070847","28","19","0.202567723262202","0.076195696046095","0.166475193458805","24.7058823529412","19.0908819711486","0.353691628762368","0.000531110190118866","0.00112714386697552","25.5846917080085","19.8688700270621","0.098456960785038","0.779144582811028","0.779144582811028"
"7","1.89074223171382e-05","0.000140158801461365","24","18.7072142324373","1.08894921593435","1.72229016592152e-05","0.00017792253780181","24","20","1.05293265692712","0.00352570559180798","0.0428178371834574","23.1385642737897","18.2456733696959","0.701841676656806","4.66619298755688e-10","4.6755440757083e-09","23.7128547579299","18.9795844003801","-0.13027019806894","1.24010357569087","1.24010357569087"
"8","3.10866586897829e-05","0.000184271835742637","24","19.047872386449","0.980626697915133","0.000159780931005087","0.00076122406386416","26","19","0.846568822855306","0.00536537870923881","0.0428178371834574","24.4444444444444","17.9800690687515","1.06970437232196","8.57511472940331e-09","4.92539616852574e-08","24.8148148148148","18.6909789868795","0.27706954172344","1.11930617395669","1.11930617395669"
"9","9.51259564090368e-05","0.000379501130396817","24.95","20.7697092659102","1.00336777765907","6.3920453817753e-05","0.00040817658887454","26","21","1.17036530190574","0.0096720849480294","0.0454319245667567","24.4444444444444","20.3150113760947","0.821095661862929","1.77618534324964e-08","9.09498035281447e-08","25.1314814814815","20.7019280739537","0.0877273850624861","1.09337463118237","1.09337463118237"
