CycID,ARS_pvalue,JTK_pvalue,LS_pvalue,meta2d_pvalue,Cosinor_pvalue,Cosinor1_pvalue,Cosinor1(amp)_pvalue,Rain_pvalue
14,1.1771535968208e-09,8.626412365462691e-09,0.000927146407779,0.0,1.4049539309723968e-11,1.2213559106899675e-09,5.901460276242742e-28,5.10537054789329e-12
15,1.3132162024476198e-11,1.57793508389465e-07,0.0005379705342216,0.0,1.371902591529306e-12,5.4694976593900206e-11,4.2864162389177615e-38,2.29607325342494e-08
16,1.5549541654280601e-09,3.78485995846773e-07,0.0009718340639228,5.55111512312578e-16,2.657103426173535e-10,1.270341980635806e-09,7.621504907225371e-28,3.5515612284775e-09
17,1.4864067754416502e-09,4.13688528375217e-06,0.0009853789839946,4.9960036108132005e-15,3.127405001634997e-10,1.820694876175986e-09,7.59199884845286e-27,3.57407629070863e-08
18,1.0354272994561599e-11,8.626412365462691e-09,0.0004861235420812,0.0,3.0453217725323606e-10,1.0769015417231965e-11,1.2007220836802506e-44,4.38343310534026e-11
19,3.74145159298678e-14,7.65208932569074e-11,0.0003551476188383,0.0,1.2535616988884613e-10,6.659735363988382e-13,2.2788730380683933e-58,6.05101162967931e-12
20,4.26550017529337e-10,1.30367136488675e-06,0.0010186717838771,5.55111512312578e-16,1.3644252394584555e-10,1.867832127418557e-09,8.923605879079531e-27,1.26905352475591e-08
21,1.2839285190580098e-11,2.93573684251023e-09,0.0005246080008944,0.0,1.2320866549231368e-10,1.4049568390298313e-11,1.655494706658412e-43,1.1902966246169899e-11
22,4.56301663120939e-13,5.15859402887676e-10,0.0003521089753956,0.0,1.6738721519971023e-11,1.3718791182766224e-12,1.81413662969416e-54,4.02304146814286e-12
23,1.80741754896019e-10,1.30367136488675e-06,0.0007592605075025,2.2204460492503099e-16,3.0135616224669093e-10,2.65710346321731e-10,1.398849015578001e-32,1.5430974277431e-09
24,1.43716039069375e-10,1.93242364498292e-06,0.0007281896148667,2.2204460492503099e-16,4.598970759772669e-09,3.127404907386236e-10,4.730500105550914e-32,3.44410988013741e-08
25,1.4914669499432901e-10,6.29374330294742e-08,0.0006117399153391,0.0,1.9152679442413497e-11,3.0453223117814077e-10,3.8894225556208306e-32,5.33647415549635e-10
26,9.830636304997138e-11,2.93573684251023e-09,0.0006553182774498,0.0,3.496702927208162e-11,1.2535619384406036e-10,4.196541930383048e-35,8.008115456525129e-11
27,8.32207636136673e-11,7.65208932569074e-11,0.0006792318507927,0.0,1.4217116595105496e-08,1.3644248246944508e-10,8.319128716647781e-35,1.1661949686291e-11
28,1.60865765153062e-11,1.00231102168983e-07,0.0005831037938461,0.0,1.0285039486745971e-10,1.2320869756235116e-10,3.6540504392261165e-35,8.98474819237616e-10
29,1.5329182367906898e-11,3.78485995846773e-07,0.0004887587879882,0.0,4.927753760597398e-10,1.6738740434424638e-11,8.979125235263106e-43,4.96270324018962e-08
30,2.16522200169322e-09,1.57793508389465e-07,0.0012281126461655,4.44089209850063e-16,1.8858470340887837e-11,4.5989708101649125e-09,2.026003627103202e-24,2.77884593892426e-09
31,8.57891535588351e-12,1.67273951736893e-09,0.000519263563787,0.0,3.6478775555792713e-09,1.9152668424319148e-11,3.2562883577292647e-42,5.240831970618469e-11
32,7.13740178071021e-12,1.44647756133219e-08,0.0004637852637383,0.0,2.893472239584582e-09,3.496699377523794e-11,8.376074661421803e-40,2.62857977858217e-09
33,9.50427547774524e-09,1.21948407725852e-05,0.0013658320436701,1.1068923555512799e-13,2.4623219019304084e-09,1.4217116631411982e-08,1.00470675027723e-21,1.8826848679698e-08
34,1.0440626141416901e-10,5.77160035618108e-07,0.0006683975478579,0.0,4.944009646123958e-10,1.0285044313002384e-10,8.498291997607748e-36,1.21932178460114e-08
35,3.75771747052056e-10,5.07073116813419e-09,0.0008337141829037,0.0,5.532241331707155e-12,4.927753366675785e-10,1.249859530866104e-30,1.89879135838604e-10
36,2.04614103438416e-12,1.67273951736893e-09,0.0005145176713676,0.0,5.362025268240701e-10,1.885848291008732e-11,2.823128601119893e-42,1.14701311099455e-11
37,2.2732071780495703e-09,8.71530659140061e-07,0.0011561877130597,1.99840144432528e-15,8.02724553494727e-12,3.6478775323074236e-09,5.278666082177799e-25,4.906420671752791e-09
38,9.94014870414617e-10,6.29374330294742e-08,0.0007994912209902,0.0,7.290751335986555e-10,2.893472224970838e-09,1.3153091945981187e-25,1.93395416131911e-10
39,1.4782832735704702e-09,1.00231102168983e-07,0.0010734614586569,1.11022302462516e-16,1.2017054018542694e-12,2.4623219043867733e-09,4.9370366543528827e-26,3.3171093950144194e-11
40,1.25999211064709e-12,8.626412365462691e-09,0.000472024821435,0.0,2.7094726462451035e-10,5.532227930830844e-12,1.2720992250783624e-47,3.6086577343197397e-12
41,1.24725563210859e-10,1.57793508389465e-07,0.0008501245794048,0.0,8.253397965063415e-13,5.362025490366438e-10,2.261079898070241e-30,1.1627167482873e-08
42,1.30517818774933e-12,7.65208932569074e-11,0.0003978615212377,0.0,4.3699821539178174e-11,8.027274677804598e-12,6.134932317288783e-46,2.68257933947556e-13
43,5.95672844383444e-10,1.00231102168983e-07,0.0008935809795013,0.0,4.0602632367381375e-11,7.290751493915988e-10,1.8922784332165785e-29,4.3698610998708e-09
44,1.14352971536391e-12,7.65208932569074e-11,0.0004095003401614,0.0,5.821010340412158e-12,1.2016797973648777e-12,3.666637610737665e-55,2.58503099985827e-13
45,4.8185899714781e-11,2.83939895678181e-06,0.0007597318498628,1.11022302462516e-16,7.64943663966733e-13,2.7094724502827837e-10,1.6224454025421412e-32,1.75027652866631e-07
46,4.33209024208736e-13,9.37203460964733e-10,0.0003899595957985,0.0,0.5351221831406392,8.253132636040784e-13,3.4888447098924086e-57,7.716911258106029e-11
47,2.58503218830697e-11,1.00231102168983e-07,0.0005830684543906,0.0,0.914712218570263,4.369986907619349e-11,6.062348904717393e-39,1.7757806142387502e-09
48,8.12083733592317e-12,2.39225518739737e-08,0.0005920968410709,0.0,0.9044835445794336,4.0602652428991595e-11,3.1882148959112463e-39,1.7112067737209802e-09
49,6.82676137842009e-13,2.7866479740311e-10,0.0003971801717881,0.0,0.2904369146270468,5.821004173137892e-12,2.1742834846003846e-47,6.007670508778089e-11
50,0.610753543359679,1.0,0.999999916866915,0.986132876949152,0.5977432190056149,0.5351221831406391,0.2569603342973207,0.146578673369739
51,0.975405971041501,1.0,1.0,0.999997474076889,0.2702796571949212,0.9147122185702642,0.6722369877314236,0.938446236891336
52,0.943903118189176,1.0,1.0,0.999969287466376,0.6088545542089951,0.9044835445794353,0.653406642803791,0.937116003669418
53,0.195177276740312,1.0,0.99348881565202,0.772872671287905,0.7927240821306811,0.2904369146270468,0.1059737246406427,0.231173512951529
54,0.789660169969988,1.0,0.999999979495449,0.99815936677261,0.734610551043698,0.5977432190056151,0.3048228327060679,0.53838907707443
55,0.245437742430715,1.0,0.998590841067763,0.832016304667199,0.6448908338136599,0.2702796571949212,0.0955558163449576,0.0504461923583296
56,0.614026345052102,1.0,0.999999998790087,0.986526407999368,5.4334314825155155e-11,0.6088545542089949,0.3139299319259222,0.500920835057139
57,0.826069720285716,1.0,0.999999999807152,0.998991836761074,0.3711877332259167,0.7927240821306811,0.4934919882570917,0.74643618616438
58,0.574440796222072,1.0,0.99999899572226,0.981153275030727,0.914450773703974,0.7346105510436987,0.4292753624405673,0.933405309804491
59,0.66877210547734,1.0,0.999999999338265,0.99194911600497,0.4629848569591479,0.6448908338136592,0.3444185333916818,0.554080903524599
60,0.436995626333487,1.0,0.999092893297343,0.948356509340227,0.6086382222387758,0.3711877332259173,0.1500993731695959,0.272803615121446
61,0.966968276305555,1.0,1.0,0.999993840701575,0.817038027635385,0.9144507737039754,0.6717626356395827,0.910680684905262
62,0.253680624605053,1.0,0.999498697723822,0.840179906060338,0.4641259791601906,0.4629848569591486,0.2065781886515814,0.335199484220097
63,0.719726362954046,1.0,0.999999901695688,0.995357514469024,0.820952264690655,0.6086382222387758,0.3138712849516505,0.668582291682855
64,0.846936939690844,1.0,1.0,0.999325005049057,0.9493977084898426,0.8170380276353849,0.5233096636580206,0.889702690288265
65,0.502651799350118,1.0,0.999999303207131,0.967318940133908,0.5260277514303016,0.4641259791601909,0.2076246023169974,0.295468925695589
66,0.964853623096801,1.0,0.999999999999905,0.999992568348885,0.6951112467301997,0.8209522646906544,0.5280512839907932,0.887219179669589
67,0.890981020148387,1.0,1.0,0.999764852870678,6.83383758470768e-08,0.9493977084898424,0.7470798269191843,0.930929942116294
68,0.527699571586918,1.0,0.999999902019374,0.972832336593443,0.9867825971205292,0.5260277514303008,0.2503588399456278,0.632115747791805
69,0.672707690240594,1.0,0.999999999996637,0.992262985788096,0.5225896803905631,0.6951112467301981,0.3899696379795868,0.729566724133114
70,0.974795369904271,1.0,0.999999999999482,0.999997279964463,0.8570164483633925,0.9867825971205282,0.8704266835582555,0.927344830873477
71,0.433337419399156,1.0,0.999996618509589,0.94722572439818,0.7640187592456907,0.5225896803905618,0.247778446399724,0.31197139787912
72,0.898000337926476,1.0,0.999999990188159,0.999808506418377,0.7252547481599074,0.8570164483633924,0.5774854952381021,0.802687236646101
73,0.772531571938866,1.0,0.99999999999994,0.997636197091028,0.6674228794703143,0.7640187592456911,0.4607011374003811,0.66866420284001
74,0.785948278263709,1.0,0.999999999994627,0.998053787578967,0.9590272868601352,0.7252547481599071,0.4197555702497442,0.953252882451712
75,0.561995117497481,1.0,0.99999994148824,0.979164723098781,0.6971677611718433,0.6674228794703144,0.3641191562348459,0.737784073767465
76,0.991410038107672,1.0,1.0,0.999999893676554,0.3433377562008346,0.9590272868601336,0.7722716751084111,0.934486292123086
77,0.53761625166182,1.0,0.999999952826355,0.974799765488243,0.7072098038896528,0.6971677611718453,0.3917826583018554,0.552565263638503
78,0.5024951723651,1.0,0.999924286590989,0.967272942569398,3.1636460118278364e-10,0.3433377562008347,0.1340178549543346,0.0253261863211634
79,0.740320019830179,1.0,0.999999999980979,0.996378037473043,0.3008318497882106,0.7072098038896502,0.4018271722645122,0.551350984130626
80,0.305443320216618,1.0,0.999501532235589,0.882403674423405,0.4676809356209925,0.3008318497882114,0.1112819153387374,0.134006606385736
81,0.506133297968339,1.0,0.99999885774878,0.968134274485905,0.8031777419694622,0.4676809356209923,0.2099110133663525,0.395577257909993
82,0.830308681303196,1.0,0.999999999999999,0.999067163079876,0.8058548390889758,0.8031777419694606,0.5060059459466714,0.760473582573933
83,0.832025971286346,1.0,1.0,0.999096526473845,0.5261259644270521,0.8058548390889764,0.5093456546962738,0.889702690288265
84,0.573784055651818,1.0,0.999999957801153,0.981052239125405,0.7794571396544382,0.5261259644270521,0.2503660613189129,0.332175225943744
85,0.750715484427515,1.0,0.999999999926823,0.99682642894463,0.6412539487441927,0.7794571396544376,0.4780644318347493,0.361090729844303
86,0.527814756791725,1.0,0.999999957259989,0.97285586758148,0.7943072984363899,0.6412539487441913,0.341025039031159,0.781516958372694
87,0.764274444066775,1.0,0.999999999999991,0.997349619912666,0.5443747453868031,0.7943072984363879,0.4953828308415199,0.760356700659958
88,0.51437526515456,1.0,0.999999828250331,0.970000198234785,0.5285407891562894,0.5443747453868029,0.2636197982409658,0.361090729844303
89,0.459845597943912,1.0,0.999999294296436,0.955845874143267,1.645922287352164e-10,0.5285407891562893,0.2519396305541121,0.695662271759954
90,0.567413223335027,1.0,0.999999982813216,0.980049424851587,0.6727082704003289,0.6727082704003287,0.3689069989557412,0.73041694285788
91,0.510726506192279,1.0,0.999999950390039,0.969185251085166,0.532385643745247,0.5323856437452471,0.2549802465814605,0.269153114549254
92,0.758113556582804,1.0,0.999999999999713,0.997120239714431,0.736272438629391,0.7362724386293928,0.4307106469782398,0.971134137488857
93,0.365777912123069,1.0,0.999980448331898,0.918638195976932,0.5004392079351625,0.500439207935164,0.2319265271185054,0.954933116422909
94,0.937959232953916,1.0,1.0,0.99995825993831,0.9186098563660636,0.9186098563660628,0.6798214713574031,0.951502200144656
95,0.618130186625782,1.0,0.999999998743631,0.987007851612815,0.8032499997651384,0.8032499997651374,0.5059863727247955,0.944645990756701
96,0.869681072210071,1.0,1.0,0.999591254478756,0.8648632710158185,0.8648632710158192,0.5888576280826161,0.947188592746449
97,0.633279690620238,1.0,0.999999999756247,0.988673666947055,0.674443217180525,0.6744432171805255,0.3707498796796933,0.6350403087131
98,0.930522897763978,1.0,1.0,0.999941035658142,0.8876471558522067,0.8876471558522059,0.6246464364876985,0.462648471010969
99,0.733351182503883,1.0,0.999999999999475,0.996053035034301,0.7093107452545376,0.7093107452545375,0.4037214676125579,0.752155078143212
