"CycID","BH.Q","ADJ.P","PER","LAG","AMP"
"0","0.0051211013606852","0.000285757455926234","22","1","0.885133871494138"
"1","0.347420925758763","0.143867005356704","26","25","0.834571441740111"
"2","0.25900003359448","0.101683413189193","24","2","0.878517746543079"
"3","0.0767660516603258","0.0222237719556643","22","3","0.991332047210736"
"4","0.347420925758763","0.143867005356704","26","24","1.13474875083752"
"5","0.0767660516603258","0.0222237719556643","24","1","0.720279961881767"
"6","0.0123104744372886","0.00143786341427531","26","24","1.47132130327619"
"7","0.0024584789929905","6.3920453817753e-05","26","25","1.17497793059155"
"8","0.0356460129281291","0.00763537596920524","24","1","0.87044713488862"
"9","0.00791236326604224","0.000655934914754901","26","0","0.843391411350929"
"10","0.0767660516603258","0.0222237719556643","26","23","0.585982742470684"
"11","0.166842833389068","0.0589789416030357","24","0","0.58849643968993"
"12","0.0123104744372886","0.00143786341427531","26","24","1.54120253411511"
"13","0.000175326120432739","1.00231102168983e-07","24","1","1.1465778431882"
"14","0.00369863266215479","0.000159780931005087","24","0","1.23652339702906"
"15","1","1","26","2","0.934714844651219"
"16","0.01441823299967","0.00184985929385767","28","27","1.61217391605913"
"17","0.00692362466422509","0.000499885700757051","26","23","1.02455255132695"
"18","0.347420925758763","0.143867005356704","24","1","1.04334941873769"
"19","1","1","28","0","1.15399330608156"
"20","1","1","22","1","0.746786514977615"
"21","0.00431158424693542","0.000214285737072691","24","1","0.80324217022394"
"22","0.00431158424693542","0.000214285737072691","24","0","1.35076360087271"
"23","0.0308374468753079","0.00609347950256085","24","3","0.682822872712782"
"24","0.40133970908028","0.170328572533671","20","2","0.88605836042579"
"25","0.25900003359448","0.101683413189193","28","26","0.363832076015118"
"26","0.104725078859971","0.0331873774907249","24","1","0.715264785550283"
"27","0.0414464493900018","0.00952853871476142","24","1","0.584435369958739"
"28","0.00791236326604224","0.000655934914754901","26","23","1.03927173001681"
"29","1","0.90097784494172","26","24","0.844560198907771"
"30","0.0659846513461479","0.0180863929339791","22","3","0.971616238503353"
"31","0.00156820754803629","2.41503962397589e-05","24","1","1.21540732300647"
"32","0.0262623001328596","0.00484276814449931","24","3","0.752325947405737"
"33","0.0105533546373667","0.00111232357877845","26","25","1.1339136105944"
"34","0.0169084530698884","0.00236887427509137","24","2","1.08246766246955"
"35","0.02274450997401","0.00383244993062068","22","2","0.999328793519442"
"36","0.223069411012039","0.0850786733599917","24","2","0.885945044689374"
"37","0.0169084530698884","0.00236887427509137","26","0","1.41428388528273"
"38","0.0105533546373667","0.00111232357877845","24","1","1.18690204460835"
"39","0.25900003359448","0.101683413189193","26","24","1.04112311066801"
"40","0.0010988490511777","8.57102259918609e-06","24","1","1.34932110829587"
"41","0.00602493111983485","0.000378968167437612","22","2","0.997511173971114"
"42","0.347420925758763","0.143867005356704","26","23","0.982544174668261"
"43","0.166842833389068","0.0589789416030357","26","23","0.798772670561356"
"44","0.00915836347510333","0.000856306984922162","24","0","0.750967125870908"
"45","0.25900003359448","0.101683413189193","26","0","0.627417908782962"
