test,period,p,q,amplitude,p(amplitude),q(amplitude),CI(amplitude),acrophase,p(acrophase),q(acrophase),CI(acrophase),acrophase[h]
0.0,24.0,6.093965349778656e-05,0.0001440994407609046,0.9007844999107543,2.428839474477127e-08,5.741937291908102e-08,"[0.5842891597369719, 1.2172798400845366]",-0.7850708939973758,1.190891132349307e-05,3.6374194634981886e-05,"[-1.136434963803993, -0.4337068241907586]",2.998749922974138
1.0,24.0,0.00015423242260267965,0.00032836368448516,0.8894504207816145,2.2300334841480788e-07,4.747782593459823e-07,"[0.5528468990374887, 1.2260539425257404]",-0.6566954321311718,0.0007573546128553818,0.0015732335123709634,"[-1.0388590414039047, -0.2745318228584389]",2.508391779109062
2.0,24.0,1.7170652093424717e-06,1.679145420104869e-05,0.8532732261647861,7.287226609950882e-13,7.130358718151548e-12,"[0.6201536324411236, 1.0863928198884485]",-0.7891451992392051,1.4882871553045776e-08,1.9178958186914658e-07,"[-1.0622727321376693, -0.5160176663407409]",3.0143126226277945
3.0,24.0,3.50389850977339e-06,2.2460887883162756e-05,1.01414286184264,7.62884511609312e-12,4.890285330828923e-11,"[0.7237730311681083, 1.3045126925171717]",-0.9054524557906003,3.972795416208476e-10,1.4436183352908032e-08,"[-1.1891659437425641, -0.6217389678386365]",3.458573617770477
4.0,24.0,5.4971891592266284e-05,0.0001324304784202994,0.9178981180668255,1.8742870442495907e-08,4.51635432349299e-08,"[0.5979663463151037, 1.2378298898185474]",-0.6465860933632239,0.00032095721686788235,0.0006957345928831667,"[-0.9988280232225442, -0.29434416350390363]",2.469776949437636
5.0,24.0,0.00013786624535545283,0.0002971895782613771,0.8687037038789215,1.723355692085781e-07,3.7149292780465205e-07,"[0.5429630247943072, 1.1944443829635358]",-0.8531460642060873,7.374782750165222e-06,2.4339216997244956e-05,"[-1.226176227677041, -0.48011590073513366]",3.2587779191470636
6.0,24.0,3.2959329177601726e-08,9.053306274428246e-06,1.0444666635663085,7.323254708979708e-20,2.03423741916103e-17,"[0.8200700750293748, 1.2688632521032421]",-0.6848133335764759,5.662095824038502e-10,1.844330887308958e-08,"[-0.9013140702181327, -0.4683125969348191]",2.615794251214444
7.0,24.0,7.993260607450007e-07,1.3313641928399621e-05,1.206201509860828,4.940745965214548e-14,8.248323815049328e-13,"[0.8923873000645829, 1.5200157196570734]",-0.8640926534151525,5.793044278306882e-11,3.81121334099137e-09,"[-1.122696260314117, -0.605489046516188]",3.300590809929923
8.0,24.0,0.00015457373344608314,0.00032881032428437167,0.8034266671948443,2.2433056171288976e-07,4.771975360835774e-07,"[0.49931295055641883, 1.1075403838332698]",-0.7094834804656225,0.0002598358437267675,0.0005713189176050297,"[-1.0902126611895109, -0.328754299741734]",2.7100272709955036
9.0,24.0,0.0005075230784787162,0.0010257135781704045,0.910316860112815,3.0049829496697226e-06,6.0731264140455185e-06,"[0.5283028773496061, 1.2923308428760238]",-0.7980759295245203,0.0001906960817822829,0.00042642236534499756,"[-1.2173163895492256, -0.37883546949981517]",3.0484254995156763
10.0,24.0,1.07882915556592e-05,4.0302047779338504e-05,0.9861420566677392,2.329930227687803e-10,8.706764677458158e-10,"[0.6811801500101384, 1.29110396332534]",-0.8722108537067426,2.624615026860913e-08,2.887365266073612e-07,"[-1.179410311976492, -0.5650113954369931]",3.3316000508599215
11.0,24.0,2.051215308525347e-06,1.7736821613702072e-05,0.9294770206051371,1.3263958745859304e-12,1.1474012755933654e-11,"[0.672587168459698, 1.1863668727505763]",-0.8662953388335,6.347981044422564e-10,1.9837440763820512e-08,"[-1.140969292678396, -0.5916213849886038]",3.309004448467677
12.0,24.0,6.643448556266605e-05,0.00015500346608181533,0.9660377217298997,3.003518197238236e-08,7.007741944092944e-08,"[0.6243448797284541, 1.3077305637313452]",-0.6589698928391963,0.0002985700155575299,0.0006507628935430033,"[-1.016095247331763, -0.3018445383466296]",2.517079579058272
