test,period,n_components,p,q,p_reject,q_reject,amplitude,CI(amplitude),p(amplitude),q(amplitude),acrophase,CI(acrophase),p(acrophase),q(acrophase),mesor,CI(mesor),p(mesor),q(mesor),peaks,heights
0.0,24.0,2.0,1.3175664004272392e-08,2.982268900921772e-08,0.21138073948160963,0.9981721280661415,1.1961992011284268,"[1.0260927938457587, 1.4260342870902107]",0.0,0.0,-0.729579074707539,"[-0.8350312983678572, -0.6340841812991196]",0.0,0.0,0.3406328186075336,"[0.1537213137067728, 0.4852798775106094]",0.00016486551571448516,0.00047995783322994217,[2.78678679],[1.53680962]
1.0,24.0,2.0,1.3917662511353512e-07,2.8345544829640555e-07,0.4079845362408874,0.9981721280661415,1.2281508025843206,"[1.0282570949909535, 1.4887930662927917]",0.0,0.0,-0.754736973835386,"[-0.8745385589666909, -0.6336991629078313]",0.0,0.0,0.19958594262554863,"[0.004864883582849172, 0.3474090010961034]",0.04384981092202689,0.08887274203896815,[2.88288288],[1.42773675]
10.0,24.0,2.0,6.307979694142318e-10,2.1766665611257135e-09,0.6212015830603712,0.9981721280661415,1.2281006192882913,"[1.0813175113131535, 1.4708401673722098]",0.0,0.0,-0.8679475199106932,"[-0.9743652757263392, -0.7662923739573584]",0.0,0.0,0.44052568544542914,"[0.25670477892053467, 0.5403335250700835]",4.458104507776284e-08,4.2743092116742894e-07,[3.31531532],[1.6686263]
100.0,24.0,2.0,1.0287585672230648e-08,2.381385572275613e-08,0.9459145831513325,0.9981721280661415,1.2249867421755987,"[1.0741442119063744, 1.507230369785557]",0.0,0.0,-0.779894872963232,"[-0.8832753376465043, -0.6899977365589094]",0.0,0.0,0.43754366951642454,"[0.2383975619893415, 0.5360277608511593]",3.942162516423764e-07,2.6889430256754888e-06,[2.97897898],[1.66249579]
1000.0,24.0,2.0,6.760947357520308e-11,4.2898961350753857e-10,0.3993990922574411,0.9981721280661415,1.4930573946809158,"[1.293730909515653, 1.7125034910009158]",0.0,0.0,-0.8050527720910781,"[-0.8786988837378363, -0.7197470083993792]",0.0,0.0,0.47520456502650066,"[0.31909341713340034, 0.6158284370237687]",9.17957265755831e-10,1.731994841048738e-08,[3.07507508],[1.96825295]
1001.0,24.0,2.0,3.07249303777013e-09,8.030562043309278e-09,0.11537361961187698,0.9981721280661415,1.261908711588012,"[1.1042273177916506, 1.5121199348978922]",0.0,0.0,-0.855368570346771,"[-0.9336192754515642, -0.7654698857357436]",0.0,0.0,0.3263444036450802,"[0.15637428005656623, 0.42244435392028207]",2.1515962012719214e-05,8.174757603616723e-05,[3.26726727],[1.58825312]
1002.0,24.0,2.0,2.4602531123463223e-09,6.633197930294749e-09,0.25313148528312834,0.9981721280661415,1.1922748581862737,"[0.9994611419630808, 1.4729342125786127]",0.0,0.0,-0.8427896207828471,"[-0.9608937727107196, -0.7346827486019294]",0.0,0.0,0.3670093831908966,"[0.15923377454312304, 0.507686888678126]",0.00018279019955880216,0.0005257123944745532,[3.21921922],[1.55922307]
1003.0,24.0,2.0,1.3156142841808105e-11,1.5569399812790655e-10,0.040547535818274305,0.9981721280661415,1.3538313259642272,"[1.1705732140917506, 1.555824992965479]",0.0,0.0,-0.7421580242714629,"[-0.8166471618697176, -0.6546550833238328]",0.0,0.0,0.3665074979123474,"[0.223061541777207, 0.5067889316350638]",5.310280661863231e-07,3.434851657091353e-06,[2.83483483],[1.72028765]
1004.0,24.0,2.0,1.95948812731217e-09,5.4657967289042405e-09,0.20124598138602157,0.9981721280661415,1.2638510822848912,"[1.1246729194475835, 1.4446423099593477]",0.0,0.0,-0.7170001251436169,"[-0.8347605345992223, -0.6122219745390757]",0.0,0.0,0.3296296060523827,"[0.17818346359728016, 0.4572514233796348]",8.790662493263213e-06,3.75829948408004e-05,[2.73873874],[1.59345234]
1005.0,24.0,2.0,9.667155964621088e-11,5.405161110748804e-10,0.8220794424679571,0.9981721280661415,1.4430007192527503,"[1.284404255468868, 1.687656930828471]",0.0,0.0,-0.8176317216550011,"[-0.9198587961909082, -0.710056679042337]",0.0,0.0,0.5055136786405909,"[0.31250512340432335, 0.646208776773024]",2.2437212754411462e-08,2.386937527065049e-07,[3.12312312],[1.9485144]
1006.0,24.0,2.0,1.971400820366398e-11,1.9538164721173417e-10,0.9746491196187447,0.9981721280661415,1.2295456843856913,"[1.1287029047932646, 1.3698384907257852]",0.0,0.0,-0.6792632764518469,"[-0.7565852046036042, -0.5882399526210381]",0.0,0.0,0.3554378772180272,"[0.22480847500054163, 0.4464870782761921]",3.879400800599342e-09,5.622320000868611e-08,[2.59459459],[1.58491766]
1007.0,24.0,2.0,1.5630163829882804e-11,1.7044889672718432e-10,0.5320456579482283,0.9981721280661415,1.3802230776295135,"[1.2230171180429386, 1.5484367684597102]",0.0,0.0,-0.729579074707539,"[-0.8222313374836544, -0.6408115356566663]",0.0,0.0,0.33134448600319577,"[0.18907216991715653, 0.4692388519234673]",4.529898924632292e-06,2.1489084082695884e-05,[2.78678679],[1.71156756]
1008.0,24.0,2.0,1.0838863140349986e-10,5.811722863458438e-10,0.08846439572881348,0.9981721280661415,1.340225528853663,"[1.1504812511717357, 1.5508404556462525]",0.0,0.0,-0.7421580242714629,"[-0.828511434640729, -0.6634498502714803]",0.0,0.0,0.2528540424450496,"[0.10937071304602114, 0.3910569693866422]",0.0005113250299035865,0.0013209119863177125,[2.83483483],[1.59302741]
1009.0,24.0,2.0,4.891698157649671e-11,3.471751708764848e-10,0.34317777373529323,0.9981721280661415,1.3956193911221422,"[1.1959444485649002, 1.6130761697228615]",0.0,0.0,-0.8679475199106932,"[-0.9396002062483233, -0.8012025381998957]",0.0,0.0,0.3546762695561949,"[0.191760263854449, 0.5147914938855507]",1.9423211270241936e-05,7.490632961913589e-05,[3.31531532],[1.75029566]
101.0,24.0,2.0,4.3686099182593807e-10,1.6360347911474588e-09,0.10731903228886086,0.9981721280661415,1.1308721386431282,"[1.0107488226409485, 1.3397619364774902]",0.0,0.0,-0.754736973835386,"[-0.8742060930000696, -0.6365546722068872]",0.0,0.0,0.39380753935612633,"[0.22647178053939798, 0.49196783126698296]",1.3509315421877943e-07,1.0816105221679698e-06,[2.88288288],[1.52467968]
1010.0,24.0,2.0,5.905614253176594e-08,1.2300800360709424e-07,0.7665114296751836,0.9981721280661415,1.182578552248299,"[0.9509956647905156, 1.4663651338070538]",0.0,0.0,-0.8427896207828471,"[-0.9500793606785806, -0.7193640571751526]",0.0,0.0,0.2902161628130562,"[0.08580833555714176, 0.46937603850286624]",0.004598281403832782,0.010002787478426763,[3.21921922],[1.47275007]
1011.0,24.0,2.0,3.3619995676303915e-11,2.7178654548345927e-10,0.016745955479065322,0.9981721280661415,1.1268805512897926,"[0.9940719168098974, 1.3369584718528607]",0.0,0.0,-0.7170001251436169,"[-0.8104209207161552, -0.6144638321812714]",0.0,0.0,0.3212771312285847,"[0.16646003241080895, 0.4171429217900364]",5.529408618754061e-06,2.5283075531568638e-05,[2.73873874],[1.44811997]
1012.0,24.0,2.0,2.0695212210597447e-10,9.280364219998855e-10,0.9809842002341738,0.9981721280661415,1.2337141250686614,"[1.0918632428409814, 1.3921635166372133]",0.0,0.0,-0.754736973835386,"[-0.855687345160216, -0.6482335330462949]",0.0,0.0,0.25306200141325763,"[0.10619049184324383, 0.38594147196007]",0.0005795851454080125,0.0014796659316007469,[2.88288288],[1.48677613]
1013.0,24.0,2.0,8.006284524242346e-11,4.797054837772527e-10,0.9372152562782781,0.9981721280661415,1.1927826447864456,"[1.0670030586149577, 1.3735230494901896]",0.0,0.0,-0.792473822527155,"[-0.8719068305581481, -0.7042269465819166]",0.0,0.0,0.3819868352832052,"[0.2289162627858092, 0.4950830570616458]",1.1655031295632057e-07,9.54548017660283e-07,[3.02702703],[1.57472951]
1014.0,24.0,2.0,9.369283127114159e-12,1.254254769359325e-10,0.9480751567737428,0.9981721280661415,1.3322243682035824,"[1.1893077525250673, 1.5477840631595974]",0.0,0.0,-0.6666843268879239,"[-0.7415122507092814, -0.5966640041835781]",0.0,0.0,0.42860019096693336,"[0.2719675315561819, 0.5168781076023025]",3.925213487576684e-10,8.800927102189875e-09,[2.54654655],[1.76082456]
1015.0,24.0,2.0,3.977396190180116e-11,3.024635886068529e-10,0.0797808890078392,0.9981721280661415,1.3832673792973131,"[1.2302953813643491, 1.5365121111455637]",0.0,0.0,-0.754736973835386,"[-0.839727533223915, -0.6678199442576652]",0.0,0.0,0.19637853725569054,"[0.07091363473291787, 0.3205233644404005]",0.002145640869219312,0.004924583128802644,[2.88288288],[1.57964592]
1016.0,24.0,2.0,2.599498394317834e-10,1.0972977603705505e-09,0.27099319795406185,0.9981721280661415,1.2496214735542792,"[1.0941301817798286, 1.4937362527827107]",0.0,0.0,-0.8050527720910781,"[-0.9043582197694849, -0.6994566811723765]",0.0,0.0,0.37236851065546817,"[0.1853908906065749, 0.4705928854557585]",7.136948611430327e-06,3.1495801462622806e-05,[3.07507508],[1.62198998]
1017.0,24.0,2.0,2.629374495910497e-11,2.326880084876546e-10,0.976562808522639,0.9981721280661415,1.2501715732857208,"[1.0930901857967283, 1.4589449427751067]",0.0,0.0,-0.704421175579693,"[-0.807712271145551, -0.6041053036664453]",0.0,0.0,0.3859827468791146,"[0.2204509936703396, 0.5137762990365834]",1.0534842498355346e-06,6.207921330792779e-06,[2.69069069],[1.63615432]
1018.0,24.0,2.0,1.1898631768758605e-07,2.4347517431468393e-07,0.9078106022923431,0.9981721280661415,1.1631754601974191,"[0.9549489301132972, 1.3988266425132572]",0.0,0.0,-0.6666843268879239,"[-0.7998314246956546, -0.5274259700408799]",0.0,0.0,0.27240064571902334,"[0.10009979097567057, 0.4266475200500963]",0.0015956059899739916,0.0037464334115379,[2.54654655],[1.43557611]
1019.0,24.0,2.0,1.3388579023221325e-08,3.025667575869226e-08,0.813642259416389,0.9981721280661415,1.1317286497047179,"[0.9290606750260325, 1.4084156542459285]",0.0,0.0,-0.8427896207828471,"[-0.9865295579092003, -0.7122670339659315]",0.0,0.0,0.4581674180037518,"[0.25085374668366844, 0.626752318805221]",5.202652162861199e-06,2.4030725925455884e-05,[3.21921922],[1.58989607]
102.0,24.0,2.0,2.7143658321016062e-08,5.834836268490125e-08,0.23425202308679205,0.9981721280661415,1.244836214567615,"[1.0291632125497954, 1.5083343114370156]",0.0,0.0,-0.779894872963232,"[-0.9288508684901602, -0.6276628466159713]",0.0,0.0,0.3042149646245065,"[0.10220296009643107, 0.4733452823001455]",0.0024029270975407524,0.005458716714086216,[2.97897898],[1.54904632]
1020.0,24.0,2.0,1.385891401639583e-12,4.441959620639689e-11,0.38998807994922746,0.9981721280661415,1.344243785502119,"[1.1761390840812025, 1.5569427511599234]",0.0,0.0,-0.6792632764518469,"[-0.7546059684441526, -0.5960263346447765]",0.0,0.0,0.4099229272584404,"[0.2628007896579424, 0.5266820408695039]",5.898424859651641e-09,7.992445609284066e-08,[2.59459459],[1.75413849]
1021.0,24.0,2.0,1.3594236847325192e-10,6.848482038954756e-10,0.9102807436693331,0.9981721280661415,1.2126961735978972,"[1.0224392296600868, 1.4380270614734076]",0.0,0.0,-0.729579074707539,"[-0.8300517790770955, -0.6172169181908841]",0.0,0.0,0.2736987120216332,"[0.108299107874919, 0.40877109058704963]",0.0007613686039569245,0.0018992468804586128,[2.78678679],[1.48639489]
1022.0,24.0,2.0,1.8286063774297645e-09,5.151003880083844e-09,0.20711902119615888,0.9981721280661415,1.3174608471474114,"[1.078130672718753, 1.5801066091725127]",0.0,0.0,-0.754736973835386,"[-0.9294744465273226, -0.5825482596234206]",0.0,0.0,0.4086064600563566,"[0.2128400426220047, 0.5986544995450975]",3.974921529481534e-05,0.0001388579747013893,[2.88288288],[1.72602362]
