CycID,ARS_qvalue,JTK_qvalue,LS_qvalue,meta2d_qvalue,Cosinor_qvalue,Cosinor1_qvalue,Cosinor1(amp)_qvalue,Rain_qvalue
0,1.4683712797619118e-05,0.0037424867628196253,0.04008355134936611,4.744971786268802e-08,4.849663222699031e-05,4.849663222690106e-05,1.1354373885858511e-09,0.00015912770523791235
1,2.0113261186986426e-05,0.0005247991333610988,0.036329742433278404,6.445443401579328e-09,2.7088930018274295e-05,2.7088930018419588e-05,1.2114137565557955e-10,1.5563047824051346e-05
2,7.006254985618778e-05,0.0008028690036440613,0.05199630309539701,8.2434771455016e-08,5.2003355826233777e-05,0.0001434437857757,3.710147699635677e-08,6.8553758908887155e-06
3,1.0998896323141541e-05,0.00011828167577677207,0.03591979458146802,4.743836350993629e-10,4.8524109175218655e-06,1.928817660548876e-05,2.705159112187705e-11,7.150390653564251e-06
4,3.310828439772447e-05,0.008865255449041405,0.04137438785981664,2.9200767512002914e-07,0.0001068199072853,0.0001007222431523,1.2944003332950236e-08,0.0006225892113983107
5,0.00013466198612305057,0.0015548544347029549,0.05584653418074938,3.6186757443078644e-07,0.0005332879204492,0.0001679408952088,5.864934584288413e-08,2.0117849201740325e-06
6,0.00023031342295885444,0.0015548544347029549,0.07143755571135058,8.186060853624613e-07,0.0016822795691676,0.0003195917205128,3.3247785781793e-07,1.072724236198505e-05
7,1.603326843051018e-05,5.1438386898221195e-05,0.03953383212514599,3.6982169463547435e-10,0.0001380677914769,5.978557995909996e-05,2.362674515417139e-09,7.799937913348623e-05
8,6.78876012635959e-05,0.005773517609289056,0.04646737608640917,5.15114711327543e-07,0.0003109200910991,0.0001023783556101,1.3531807262214016e-08,0.00011107053650030588
9,0.0005315830239934255,0.025290930851089688,0.0971883413632698,3.76768023104751e-05,3.12313953025209e-05,0.0013287512345368,9.288208550772088e-06,0.0018713959237206621
10,2.4778248510524485e-05,0.0012494829127517309,0.03675908421269342,2.315047929700384e-08,2.329726126471813e-05,5.200335582622226e-05,1.4591933909925944e-09,0.0001452439181981248
11,2.665183012172251e-05,0.0019292203375144118,0.04264012917347174,5.564596614037069e-08,3.00618302181246e-07,6.814889358341977e-05,3.755871876301481e-09,1.0289996149143144e-05
12,9.39688896261211e-06,7.80441740235692e-05,0.035798372775435204,2.210826788387139e-10,3.3576372686986806e-05,1.3757360095566928e-05,5.364001640970594e-12,4.521261435024666e-06
13,6.596935772981541e-07,1.8334512859962463e-05,0.035798372775435204,3.3969510454948807e-13,0.0006324727594887,2.355825796143711e-06,1.593695272562442e-16,1.5303753131960373e-07
14,5.286352836956593e-07,2.588161594700036e-05,0.035798372775435204,4.037174635000572e-13,7.098329711460457e-05,1.2218412944489497e-06,1.2226912748745417e-19,9.096661948748356e-07
15,1.2220464713828344e-05,0.0005247991333610988,0.044339687104348,6.089179619244175e-09,0.0001439416478072,7.550055726084334e-05,5.3002324076075205e-09,1.719695483794837e-05
16,1.2538100280842286e-05,7.80441740235692e-05,0.03591979458146802,3.40000598534819e-10,0.0004002122090167,2.019096337572549e-05,3.295032586842234e-11,1.583611773455981e-06
17,9.17405448982209e-05,0.0012494829127517309,0.0496712096714082,1.6449794830371197e-07,3.474057051442369e-05,0.0002430054359879,1.6138550429833306e-07,3.65114000869568e-06
18,1.3147104680532229e-05,0.0005247991333610988,0.035798372775435204,3.2013257857475027e-09,2.5370918185017505e-05,1.4880488372541162e-05,8.002110860397735e-12,1.1291593773185899e-05
19,6.1023309273960874e-05,0.00100265774009193,0.052545040167855064,9.257218732217422e-08,2.845415177661536e-06,0.0002623059189675,1.988785507490216e-07,5.154229558001752e-05
20,3.126214761924236e-05,0.0012494829127517309,0.05070256299063204,5.54365623933396e-08,9.618696827883744e-05,0.0001730707169814,6.428233184478609e-08,0.0002271347990802093
21,3.15232636473798e-07,1.531975809606456e-05,0.035798372775435204,7.709882115452472e-14,4.267098084931013e-05,1.028325435404254e-06,1.733275957228855e-20,3.4481407838274687e-07
22,1.0577674748593727e-05,0.0005247991333610988,0.03642631833917605,3.273624620835124e-09,1.9369916628178532e-05,2.5935886450711403e-05,1.0131302144638316e-10,8.729030594013389e-06
23,7.890060147996115e-07,3.0366921921256482e-05,0.035798372775435204,1.1934897514720417e-12,6.125320462347033e-05,3.087221773439048e-06,8.897456631685467e-16,2.0049291593707193e-06
24,0.00010296195120147557,0.0012494829127517309,0.051168966622532966,1.9177073217135467e-07,1.897102449434815e-05,0.0001471852844734,4.01998267138926e-08,5.154229558001752e-05
25,3.1420494263296895e-06,5.1438386898221195e-05,0.035798372775435204,2.157205497214699e-11,3.6689251185113454e-05,6.785309758462421e-06,1.2337647241888656e-13,1.564394450312108e-06
26,0.0013085385432204909,0.04629952490763396,0.15159987855714047,0.00022511564746244479,0.000638711456565,0.0028370766866882,4.354782267295619e-05,0.01686171403343778
27,1.3513573060610866e-05,3.0366921921256482e-05,0.0361400270708253,9.17295116199052e-11,1.374543071197235e-05,2.6071162911193496e-05,1.0399696986669938e-10,1.0773109645876297e-06
28,1.8269582415536233e-06,5.1438386898221195e-05,0.035798372775435204,9.079055230302418e-12,0.0001852363914531,4.485608850666612e-06,9.661174990952068e-15,6.164519835568951e-07
29,0.0002633196177833211,0.03100215850810402,0.10583151331382774,2.527503903673004e-05,0.0001561949066177,0.0010437643964722,5.513539243889972e-06,0.0006435773240939716
30,0.00019295665173485203,0.0015548544347029549,0.07241048663261551,7.000935518006171e-07,0.0003785492900985,0.0005106812546337,1.0668542460783183e-06,9.018695015375259e-05
31,0.00030745989087646635,0.01350804589350654,0.15423812266327316,1.9921172778461268e-05,0.0001593740730051,0.0017289042287363,1.6101839057878384e-05,0.000645326436724031
32,1.5786775209499557e-05,0.0012494829127517309,0.05686384431822079,3.0104060710453724e-08,0.0001242916425227,0.0001713829068052,6.249518227358272e-08,1.0396311441485228e-05
33,2.430357520171674e-06,0.00022037956427638594,0.035798372775435204,9.889090529741914e-11,5.5632688188999065e-05,4.505217290765885e-06,1.0320534162537998e-14,7.865423010237227e-06
34,1.2584970611116813e-05,0.00022037956427638594,0.035798372775435204,9.79380039298516e-10,2.84154803438015e-05,1.5909055093762302e-05,1.1213964908590184e-11,1.3343171064966062e-06
35,0.00011737478044982448,0.0008028690036440613,0.05632068700274615,1.565555281993843e-07,2.176212583479512e-05,0.0006289621952477,1.7475747518311585e-06,0.00020110579153606725
36,2.739327999359632e-06,2.2133683967647543e-05,0.035798372775435204,2.862859965576442e-12,2.434295770434343e-05,1.437181799368582e-06,1.6602173463919997e-18,2.414287900481105e-07
37,0.005627404056145332,0.39189722552396294,0.637495740881602,0.016729184753618915,6.827006679505488e-06,0.0226590963306029,0.0017698733050098,0.008055326069381757
38,6.141150232229007e-05,0.00100265774009193,0.05153861541708863,9.10674626335904e-08,0.0007779371558024,0.00034839319305,4.1368292856882986e-07,7.813769210144609e-05
39,0.000576817774541863,0.03100215850810402,0.2497027594836227,0.00011886080912168301,0.0010616319752463,0.0059489211615325,0.0001758838315756,0.0004334991083839306
40,0.0013313769154586178,0.025290930851089688,0.16664189443427035,0.0001459058666745053,2.4514383682286537e-05,0.0066999464845931,0.0002187529151715,0.0009369537265095444
41,2.0968748006524416e-05,0.0037424867628196253,0.0373710350107038,5.975520959998169e-08,0.00046848973138,3.212828478714796e-05,2.418764062049966e-10,5.3401877689506915e-05
42,2.200565143626634e-06,0.00022037956427638594,0.035798372775435204,8.13898902683293e-11,2.1338055944945897e-06,4.502498562024311e-06,1.0177783496395406e-14,9.533568668324807e-07
43,2.919990249594662e-06,4.275273550847169e-05,0.035798372775435204,1.656286879012097e-11,1.0916028414309773e-05,1.5446072822256696e-05,9.304598102841572e-12,6.214936901759602e-06
44,6.05616968979049e-06,0.0019292203375144118,0.036329742433278404,6.161971998102192e-09,1.9028179073099544e-06,3.630440803101054e-05,3.848541887858028e-10,2.0814449042806547e-05
45,5.813796239230454e-06,0.00027507972467474985,0.035798372775435204,5.611352169320457e-10,0.0024740986051676,1.245459892107796e-05,3.170928778752764e-12,8.97692798990765e-06
46,6.525304822849447e-07,0.00011828167577677207,0.035798372775435204,4.607143769700838e-12,1.1277090372630028e-08,1.3507864666424083e-06,7.497297162541157e-19,4.383954986148782e-06
47,9.664409076187345e-05,0.003010347980455751,0.048223048077591965,4.112251902449674e-07,1.806874079257224e-05,0.0002629369632373,2.008149039408215e-07,2.6622827198228463e-05
48,5.3734640059524524e-05,0.010956489014704298,0.04555083473816614,7.105410967171744e-07,0.0006175806256641,0.0001485961756757,4.145875845735409e-08,0.0008089258603602894
49,1.6016130204191074e-05,0.00042555484970381276,0.03591979458146802,3.4628344023496114e-09,3.423817508325611e-05,3.568117777481142e-05,3.6117407789820906e-10,1.7810280519417886e-05
