auc,precision,recall,f1,accuracy,model,mcc
0.9999,0.9998000399920016,1.0,0.9999000099990001,0.9999,ARS,0.9998000199960005
1.0,1.0,1.0,1.0,1.0,JTK,1.0
1.0,1.0,1.0,1.0,1.0,LS,1.0
1.0,1.0,1.0,1.0,1.0,meta2d,1.0
0.9001999999999999,0.9002,0.9002,0.9001999999999999,0.9002,Cosinor,0.8004
0.9843999999999999,0.969743987587277,1.0,0.9846396218983852,0.9844,Cosinor1,0.9692718788732879
0.9999,0.9998000399920016,1.0,0.9999000099990001,0.9999,Cosinor1(p),0.9998000199960005
0.9988,0.9976057462090981,1.0,0.9988014382740711,0.9988,Rain,0.9976028731004117
