CycID,ARS_pvalue,JTK_pvalue,LS_pvalue,meta2d_pvalue,Cosinor_pvalue,Cosinor1_pvalue,Cosinor1(amp)_pvalue,Rain_pvalue
0,0.0322834278383838,0.440691976380001,0.588104063633488,0.144114738589886,0.0002164200740144,0.0308588924161674,0.004243014335387,0.0013201487160411
1,0.0025496899771375,0.0331873774907249,0.162525829750303,0.0010293815700953,0.0191230079590962,0.0042569193365269,0.0001717934169723,0.0001550461514177
2,0.0042613461912964,0.0331873774907249,0.186517586833927,0.0017704886955926,0.0010708487029018,0.0041419633065195,0.0001624522960612,0.0001849796225317
3,0.0034027204976382,0.0709541395803234,0.134858862508434,0.0021070172002225,0.3880869341347923,0.0029378193391336,8.877134031072279e-05,2.29189677135602e-05
4,0.179592129836666,1.0,0.899624407400521,0.724496146416885,0.0165743958539256,0.0886552782063215,0.0199607046012998,0.0753121228678801
5,0.0003738412525484,0.0048427681444993,0.0421057620908573,1.15638214184255e-05,0.0004096234750474,0.0003546613676225,1.412670624913374e-06,2.1451331030644e-05
6,0.0250154592619432,0.143867005356704,0.38121823437739,0.0402198913941745,0.0067650880580173,0.0146281276108064,0.0013401035135013,3.51513197655221e-05
7,0.0100381196846449,0.170328572533671,0.316915329700169,0.019940028772087,0.0845493952608948,0.0103983248137277,0.0007716394592771,2.02847213146671e-05
8,0.0013675869159206,0.0023688742750913,0.0447668204778225,2.04083862693771e-05,3.042705468203621e-05,0.000307712478731,1.0341658963951336e-06,0.000211062166647
9,0.0002560377205655,0.0048427681444993,0.0366145205108122,7.30223670597496e-06,0.0019488773169891,0.0002670808821171,7.574717858949141e-07,3.67938599715132e-05
10,0.0071272144665866,0.0146640209743332,0.167187970064546,0.0012573694408374,0.0174213615188777,0.0035376257265527,0.0001240483760702,0.0002028273616733
11,0.0016797938189505,0.0272070512720596,0.126837683626099,0.0004971215335861,7.446653994214181e-06,0.0039919153608751,0.000153101355443,0.000288661934677
12,0.0610189420323715,0.682303761313899,0.821552432647874,0.344507097580638,0.0005492284217057,0.0652761945411942,0.0128111054167916,0.0299693146910804
13,0.0003711479340062,0.0018498592938576,0.106459007557524,1.11413323470311e-05,0.0175118813126901,0.0026221103353911,7.185137254296708e-05,0.0013777492908863
14,0.0213598577953331,0.682303761313899,0.553691942264988,0.140685128470603,0.0070166415566503,0.0251235105528624,0.0031149203791974,0.0028895430247662
15,0.395751739987614,1.0,0.999987406586749,0.932627671710349,0.0071690267786856,0.3939732959228937,0.1634072051329431,0.246216872405845
16,0.0009799564527366,0.0095285387147614,0.0782999995511335,8.40349496011861e-05,0.0001948979265479,0.0016113726039868,2.948994161096423e-05,5.85649491246344e-06
17,0.0240583322715191,0.682303761313899,0.598303583818189,0.160186370665902,0.0029199613595186,0.0954242068104287,0.0221306470413166,0.0897484619527443
18,0.0457045638022113,1.0,0.763214120771282,0.34834867779844,1.855499650338377e-05,0.0958593769273685,0.0222928138057404,0.0123129098142412
19,0.0044795072768387,0.0180863929339791,0.146205360122909,0.0009083200268533,7.530572714697925e-05,0.002640159635367,7.343247687162588e-05,2.19678194988137e-05
20,0.002057720736866,0.0180863929339791,0.10727186939172,0.0003620935987818,0.0018366990285493,0.0015845015655033,2.8516697934596004e-05,0.000802797760822
21,0.0005550540704615,0.0048427681444993,0.0447700654235886,1.73126256174383e-05,0.0004433683310598,0.0002908038313167,9.177660455461992e-07,1.58387549991236e-05
22,0.0019793640939636,0.0331873774907249,0.146325995787309,0.0007620737864295,0.0021130177413644,0.0027291890573731,7.75663930347435e-05,0.0001042063409407
23,0.0023114383530664,0.0095285387147614,0.146462384296807,0.0003018812161773,0.0007537303321182,0.0028818114468978,8.605440484630554e-05,5.51892403141156e-05
24,0.0061878594849457,0.511214203886076,0.335609320180929,0.0332241186656288,0.0333867192834168,0.0102005248761569,0.0007476953325829,0.0013032422355991
25,0.0115249907569388,0.0850786733599917,0.238389335808309,0.0103589345508714,0.0001434309094713,0.0057480383467104,0.0002882050411946,0.0001032024968633
26,0.0085542637205098,0.121140507684302,0.283431904541044,0.0123961030678423,0.0019724306496371,0.0589377395651623,0.011051832131412,0.0049492828799753
27,0.0252608089472424,0.0180863929339791,0.327589542612511,0.0072722997770303,0.0452704452515428,0.0159171451632169,0.0015316119627784,0.0004512363562799
28,0.0058575296270424,0.101683413189193,0.211010130104151,0.0063239717255192,0.0499166744318667,0.0047673110065002,0.0002080938220991,0.0039232151988424
29,0.0003691299361257,0.0002142857370726,0.0540972263079229,8.81172329214586e-07,0.0186524159991808,0.0008031141371831,7.54811557983021e-06,5.28973734028956e-06
30,0.0208284015009892,0.121140507684302,0.504513100522855,0.0380450556249701,0.0106673370731045,0.0252983554205841,0.0031267128170482,0.0004588169009477
